time (s),Amplitude - Plot 0
2.969,27.6303
2.97,28.4386
2.971,30.0336
2.972,30.9348
2.973,31.9147
2.974,29.9191
2.975,28.1525
2.976,27.0867
2.977,25.4273
2.978,20.6637
2.979,16.7799
2.98,12.4097
2.981,7.93934
2.982,3.53336
2.983,-1.08719
2.984,-5.33581
2.985,-9.63449
2.986,-13.5684
2.987,-17.3235
2.988,-21.7867
2.989,-25.0626
2.99,-26.4645
2.991,-28.2598
2.992,-29.8977
2.993,-32.4368
2.994,-30.6988
2.995,-30.5057
2.996,-29.2826
2.997,-27.9665
2.998,-24.1828
2.999,-20.4277
3,-16.6512
3.001,-11.9448
3.002,-7.51734
3.003,-2.86818
3.004,1.8096
3.005,6.10113
3.006,10.3784
3.007,14.2622
3.008,18.2033
3.009,21.7938
3.01,25.4202
3.011,27.3728
3.012,28.2025
3.013,30.241
3.014,31.9362
3.015,31.085
3.016,29.5258
3.017,28.0595
3.018,26.8006
3.019,24.1256
3.02,19.5694
3.021,15.9001
3.022,11.2867
3.023,6.64473
3.024,1.8239
3.025,-2.6679
3.026,-7.00235
3.027,-11.2939
3.028,-14.9775
3.029,-18.8756
3.03,-22.7523
3.031,-25.7421
3.032,-27.6017
3.033,-29.2468
3.034,-30.6129
3.035,-31.9433
3.036,-30.6702
3.037,-29.9692
3.038,-28.6174
3.039,-26.3929
3.04,-21.987
3.041,-18.4536
3.042,-14.2479
3.043,-9.32693
3.044,-4.79221
3.045,-0.064373
3.046,4.36306
3.047,9.04083
3.048,13.0033
3.049,16.8085
3.05,20.5278
3.051,23.911
3.052,27.3085
3.053,27.9593
3.054,29.5687
3.055,31.2209
3.056,32.115
3.057,29.5186
3.058,28.7962
3.059,26.7434
3.06,25.0769
3.061,20.4992
3.062,16.6154
3.063,12.1236
3.064,7.32422
3.065,2.59638
3.066,-1.98841
3.067,-6.33717
3.068,-10.9363
3.069,-14.5626
3.07,-18.425
3.071,-22.8453
3.072,-25.4703
3.073,-27.1583
3.074,-29.4042
3.075,-30.8132
3.076,-31.9076
3.077,-30.3769
3.078,-30.0407
3.079,-28.4958
3.08,-26.3357
3.081,-22.1658
3.082,-18.1103
3.083,-13.7115
3.084,-8.77619
3.085,-4.28438
3.086,0.414848
3.087,4.77791
3.088,9.52005
3.089,13.7758
3.09,17.5738
3.091,21.4648
3.092,24.8408
3.093,27.0224
3.094,28.5387
3.095,30.2982
3.096,31.5642
3.097,31.0421
3.098,29.4685
3.099,27.9522
3.1,26.7935
3.101,23.7107
3.102,18.7182
3.103,14.8845
3.104,10.3927
3.105,5.35011
3.106,0.593662
3.107,-3.68357
3.108,-8.45432
3.109,-12.7888
3.11,-16.1004
3.111,-21.0643
3.112,-24.7407
3.113,-25.9709
3.114,-28.3599
3.115,-29.8333
3.116,-32.3296
3.117,-30.663
3.118,-30.477
3.119,-29.0537
3.12,-27.4873
3.121,-23.4032
3.122,-19.505
3.123,-15.4853
3.124,-10.3998
3.125,-5.65052
3.126,-0.901222
3.127,3.49045
3.128,8.31842
3.129,12.8889
3.13,16.5868
3.131,20.6137
3.132,24.1256
3.133,26.6075
3.134,28.1668
3.135,30.1552
3.136,31.1565
3.137,31.5428
3.138,29.5258
3.139,28.2025
3.14,26.7005
3.141,24.2829
3.142,19.3119
3.143,15.0919
3.144,10.8075
3.145,5.57184
3.146,0.751019
3.147,-3.53336
3.148,-8.46148
3.149,-12.8031
3.15,-16.0503
3.151,-21.2288
3.152,-24.7908
3.153,-26.0568
3.154,-28.4529
3.155,-29.9907
3.156,-32.3081
3.157,-30.6058
3.158,-30.2911
3.159,-28.9106
3.16,-27.101
3.161,-22.9025
3.162,-18.8541
3.163,-14.5555
3.164,-9.57012
3.165,-4.66347
3.166,0.0786781
3.167,4.44889
3.168,9.54866
3.169,13.9403
3.17,17.4522
3.171,21.5936
3.172,25.2771
3.173,26.9222
3.174,29.0823
3.175,30.1623
3.176,31.8646
3.177,30.5915
3.178,29.1753
3.179,27.4515
3.18,26.3071
3.181,22.5163
3.182,17.302
3.183,13.2394
3.184,8.36849
3.185,3.27587
3.186,-1.44482
3.187,-5.87225
3.188,-10.9005
3.189,-14.2622
3.19,-18.8828
3.191,-23.2887
3.192,-25.4416
3.193,-27.6232
3.194,-29.0251
3.195,-31.3854
3.196,-31.6429
3.197,-30.6988
3.198,-29.1824
3.199,-28.1453
3.2,-24.3044
3.201,-20.1988
3.202,-16.1219
3.203,-11.3654
3.204,-6.20127
3.205,-1.24454
3.206,3.26157
3.207,8.25405
3.208,12.989
3.209,16.3579
3.21,20.5994
3.211,24.5976
3.212,26.9794
3.213,28.6961
3.214,29.8691
3.215,31.3783
3.216,31.1852
3.217,29.2754
3.218,27.7448
3.219,26.3143
3.22,23.0813
3.221,17.9601
3.222,13.4468
3.223,8.88348
3.224,3.84092
3.225,-1.12295
3.226,-5.62906
3.227,-10.7145
3.228,-14.1978
3.229,-18.9757
3.23,-23.5605
3.231,-25.0411
3.232,-27.473
3.233,-29.397
3.234,-31.8074
3.235,-31.2352
3.236,-30.4556
3.237,-29.2039
3.238,-27.7233
3.239,-23.9897
3.24,-19.7983
3.241,-15.4495
3.242,-10.457
3.243,-5.35011
3.244,-0.314713
3.245,4.09126
3.246,9.35555
3.247,13.9117
3.248,17.3521
3.249,21.6365
3.25,25.27
3.251,27.0081
3.252,29.4399
3.253,30.0622
3.254,31.9362
3.255,30.3268
3.256,28.8749
3.257,27.0224
3.258,25.7421
3.259,21.3647
3.26,16.0575
3.261,11.7373
3.262,6.95229
3.263,1.66655
3.264,-3.11136
3.265,-8.03947
3.266,-12.4311
3.267,-15.986
3.268,-21.1573
3.269,-24.9052
3.27,-26.3071
3.271,-28.7175
3.272,-29.9835
3.273,-32.1436
3.274,-30.8061
3.275,-29.8262
3.276,-28.3313
3.277,-26.1998
3.278,-21.1215
3.279,-17.0374
3.28,-12.5742
3.281,-7.44581
3.282,-2.05278
3.283,2.67506
3.284,7.67469
3.285,12.6243
3.286,15.9001
3.287,20.3562
3.288,24.7765
3.289,26.6862
3.29,28.7533
3.291,29.8905
3.292,31.4641
3.293,31.0421
3.294,29.0608
3.295,27.4873
3.296,26.0139
3.297,22.2802
3.298,17.0445
3.299,12.331
3.3,7.75337
3.301,2.39611
3.302,-2.63214
3.303,-7.4172
3.304,-12.002
3.305,-15.7213
3.306,-21.0285
3.307,-24.6477
3.308,-25.8136
3.309,-28.7032
3.31,-30.3626
3.311,-32.0148
3.312,-30.4055
3.313,-29.9621
3.314,-28.2884
3.315,-26.1283
3.316,-21.1859
3.317,-16.9086
3.318,-12.238
3.319,-6.9809
3.32,-1.66655
3.321,3.19719
3.322,8.21829
3.323,13.1106
3.324,16.5868
3.325,21.05
3.326,25.0483
3.327,26.5431
3.328,29.3183
3.329,30.1552
3.33,31.7216
3.331,30.4556
3.332,28.8391
3.333,27.0081
3.334,25.506
3.335,21.0285
3.336,15.6426
3.337,11.0936
3.338,6.25134
3.339,0.822544
3.34,-3.99113
3.341,-9.04083
3.342,-13.175
3.343,-17.5738
3.344,-22.6164
3.345,-24.9338
3.346,-27.1225
3.347,-29.0465
3.348,-31.1995
3.349,-31.5356
3.35,-30.7274
3.351,-28.8177
3.352,-27.7448
3.353,-23.7179
3.354,-19.0902
3.355,-14.6914
3.356,-9.77039
3.357,-4.41313
3.358,0.872612
3.359,5.69344
3.36,11.0507
3.361,14.8344
3.362,18.99
3.363,23.8037
3.364,26.2141
3.365,28.0452
3.366,30.005
3.367,30.9277
3.368,31.4498
3.369,29.2683
3.37,27.6303
3.371,25.9566
3.372,22.6736
3.373,17.6239
3.374,12.2881
3.375,7.59602
3.376,2.27451
3.377,-2.8038
3.378,-7.62463
3.379,-12.3382
3.38,-16.644
3.381,-21.5864
3.382,-24.519
3.383,-26.1641
3.384,-29.1324
3.385,-31.0278
3.386,-31.5642
3.387,-30.4556
3.388,-29.3398
3.389,-27.7734
3.39,-24.6263
3.391,-19.7268
3.392,-15.1348
3.393,-10.1709
3.394,-4.71354
3.395,0.514984
3.396,5.42164
3.397,10.879
3.398,14.7915
3.399,19.0115
3.4,23.7536
3.401,25.8422
3.402,27.9236
3.403,30.334
3.404,31.0278
3.405,31.2781
3.406,29.1896
3.407,27.4515
3.408,25.8207
3.409,22.316
3.41,17.0946
3.411,11.8303
3.412,6.9809
3.413,1.63794
3.414,-3.45469
3.415,-8.36849
3.416,-12.9175
3.417,-17.5095
3.418,-22.5091
3.419,-24.8051
3.42,-27.0581
3.421,-29.0823
3.422,-31.4498
3.423,-31.2996
3.424,-30.7131
3.425,-28.5602
3.426,-27.38
3.427,-22.9883
3.428,-18.239
3.429,-13.7186
3.43,-8.58307
3.431,-3.01838
3.432,2.32458
3.433,7.43866
3.434,12.3882
3.435,16.1648
3.436,20.5922
3.437,25.1627
3.438,26.7577
3.439,29.2683
3.44,29.9764
3.441,31.7001
3.442,30.3698
3.443,28.4457
3.444,26.5646
3.445,24.7836
3.446,19.877
3.447,14.3051
3.448,9.31978
3.449,4.26292
3.45,-1.05143
3.451,-5.90086
3.452,-11.0292
3.453,-15.5783
3.454,-20.349
3.455,-24.2043
3.456,-25.6491
3.457,-28.6746
3.458,-30.663
3.459,-31.7717
3.46,-30.3483
3.461,-29.5901
3.462,-27.7305
3.463,-25.3558
3.464,-19.9556
3.465,-15.3494
3.466,-10.2282
3.467,-4.90665
3.468,0.786781
3.469,5.66483
3.47,11.0722
3.471,15.0847
3.472,19.5193
3.473,24.3545
3.474,25.9781
3.475,28.5387
3.476,30.1909
3.477,31.4426
3.478,30.7345
3.479,28.9178
3.48,26.7434
3.481,25.1842
3.482,20.5421
3.483,15.3565
3.484,10.0636
3.485,5.0354
3.486,-0.293255
3.487,-5.30005
3.488,-10.4213
3.489,-15.1348
3.49,-20.0987
3.491,-24.004
3.492,-25.5632
3.493,-28.41
3.494,-30.5843
3.495,-31.7645
3.496,-30.3054
3.497,-29.676
3.498,-27.7948
3.499,-25.084
3.5,-19.5408
3.501,-14.9059
3.502,-10.078
3.503,-4.39882
3.504,1.10865
3.505,6.58035
3.506,11.5085
3.507,15.6856
3.508,19.8984
3.509,24.8265
3.51,26.5574
3.511,29.0036
3.512,29.9835
3.513,31.6787
3.514,30.3268
3.515,28.5029
3.516,26.3786
3.517,24.7121
3.518,19.6195
3.519,13.9046
3.52,8.69751
3.521,3.43323
3.522,-1.83821
3.523,-6.90937
3.524,-11.9233
3.525,-16.7084
3.526,-21.615
3.527,-24.1971
3.528,-26.4573
3.529,-29.1824
3.53,-31.6
3.531,-31.0349
3.532,-30.4484
3.533,-28.7104
3.534,-26.9079
3.535,-23.0169
3.536,-17.7884
3.537,-12.8245
3.538,-7.51019
3.539,-1.86682
3.54,3.49045
3.541,9.01222
3.542,13.6113
3.543,17.7813
3.544,22.9168
3.545,25.4488
3.546,27.4658
3.547,30.1981
3.548,30.849
3.549,31.2996
3.55,29.2182
3.551,27.1797
3.552,25.3201
3.553,21.894
3.554,16.3007
3.555,10.6287
3.556,5.42164
3.557,0.121593
3.558,-4.91381
3.559,-10.2782
3.56,-15.2636
3.561,-19.8698
3.562,-23.8681
3.563,-25.5346
3.564,-28.553
3.565,-30.849
3.566,-31.6072
3.567,-30.3054
3.568,-29.3398
3.569,-27.144
3.57,-24.2972
3.571,-18.2605
3.572,-13.5255
3.573,-8.46863
3.574,-2.72512
3.575,2.8038
3.576,8.25405
3.577,13.2966
3.578,17.4308
3.579,22.8167
3.58,25.3201
3.581,27.2512
3.582,30.1909
3.583,31.0421
3.584,30.9277
3.585,29.1109
3.586,27.4158
3.587,25.5346
3.588,21.944
3.589,16.2506
3.59,10.4785
3.591,5.12123
3.592,-0.30756
3.593,-5.4431
3.594,-10.829
3.595,-15.707
3.596,-20.3133
3.597,-24.0755
3.598,-25.878
3.599,-28.882
3.6,-31.1708
3.601,-31.364
3.602,-30.3125
3.603,-28.9249
3.604,-26.679
3.605,-23.489
3.606,-17.6239
3.607,-12.6314
3.608,-7.25985
3.609,-1.45912
3.61,3.83377
3.611,9.43422
3.612,14.3909
3.613,18.3105
3.614,23.6678
3.615,25.5632
3.616,28.3813
3.617,30.2625
3.618,31.3854
3.619,30.0694
3.62,29.0036
3.621,26.7577
3.622,24.9553
3.623,19.8627
3.624,14.112
3.625,8.6689
3.626,3.17574
3.627,-2.16007
3.628,-7.30276
3.629,-12.6815
3.63,-17.5881
3.631,-22.6521
3.632,-24.4689
3.633,-26.9437
3.634,-29.6545
3.635,-31.9433
3.636,-30.4556
3.637,-30.055
3.638,-27.7948
3.639,-25.5632
3.64,-20.7567
3.641,-15.4281
3.642,-9.74894
3.643,-4.59194
3.644,0.844002
3.645,6.10828
3.646,11.909
3.647,16.3078
3.648,21.3933
3.649,24.9267
3.65,26.5932
3.651,29.8405
3.652,30.8919
3.653,31.1279
3.654,29.2826
3.655,27.7019
3.656,25.2628
3.657,22.3732
3.658,16.3865
3.659,10.4928
3.66,5.25713
3.661,-0.379086
3.662,-5.33581
3.663,-10.9792
3.664,-16.1862
3.665,-20.8426
3.666,-24.0326
3.667,-26.257
3.668,-29.0537
3.669,-31.6787
3.67,-30.8061
3.671,-30.2911
3.672,-28.4243
3.673,-26.0353
3.674,-22.2802
3.675,-16.3937
3.676,-11.1866
3.677,-5.69344
3.678,0.25034
3.679,5.51462
3.68,11.2081
3.681,15.8501
3.682,20.5564
3.683,24.6048
3.684,26.3858
3.685,29.5258
3.686,30.7918
3.687,31.2924
3.688,29.4471
3.689,27.9379
3.69,25.3701
3.691,22.7737
3.692,16.7656
3.693,10.7503
3.694,5.33581
3.695,-0.200272
3.696,-5.22137
3.697,-10.9935
3.698,-16.2363
3.699,-20.8998
3.7,-24.0111
3.701,-26.4144
3.702,-29.0608
3.703,-31.9004
3.704,-30.6487
3.705,-30.2839
3.706,-28.2741
3.707,-25.7564
3.708,-21.7223
3.709,-15.8644
3.71,-10.5643
3.711,-4.87804
3.712,0.908375
3.713,6.14405
3.714,12.1379
3.715,16.3937
3.716,21.6007
3.717,24.9553
3.718,26.8865
3.719,29.9191
3.72,31.0993
3.721,30.7703
3.722,29.1395
3.723,27.3371
3.724,24.7765
3.725,21.3218
3.726,15.2564
3.727,9.26256
3.728,3.65496
3.729,-1.8096
3.73,-6.95944
3.731,-12.939
3.732,-17.4809
3.733,-22.3303
3.734,-24.6835
3.735,-27.38
3.736,-30.1409
3.737,-31.8861
3.738,-30.1337
3.739,-29.8762
3.74,-27.1726
3.741,-24.5619
3.742,-19.1259
3.743,-13.7544
3.744,-8.13961
3.745,-2.26021
3.746,3.34024
3.747,8.87632
3.748,14.4339
3.749,18.5108
3.75,23.5605
3.751,25.7778
3.752,28.7247
3.753,30.3626
3.754,31.4069
3.755,29.7332
3.756,28.5816
3.757,25.9566
3.758,23.7393
3.759,18.146
3.76,12.1522
3.761,6.08683
3.762,0.743866
3.763,-4.67062
3.764,-10.5715
3.765,-15.7928
3.766,-20.3204
3.767,-23.6034
3.768,-26.3572
3.769,-28.8177
3.77,-31.8718
3.771,-30.5629
3.772,-30.1909
3.773,-28.2025
3.774,-25.7206
3.775,-21.3361
3.776,-15.3279
3.777,-10.0064
3.778,-4.09126
3.779,1.90973
3.78,6.93798
3.781,13.0391
3.782,17.1518
3.783,22.5949
3.784,25.6491
3.785,27.7519
3.786,29.8047
3.787,31.414
3.788,30.4484
3.789,28.7318
3.79,26.1855
3.791,24.1041
3.792,19.1689
3.793,13.0177
3.794,7.1454
3.795,1.02997
3.796,-3.82662
3.797,-9.68456
3.798,-15.4209
3.799,-19.9342
3.8,-23.3817
3.801,-26.1855
3.802,-28.6818
3.803,-31.7073
3.804,-30.6845
3.805,-30.0908
3.806,-28.2741
3.807,-25.4989
3.808,-21.6579
3.809,-15.4066
3.81,-9.95636
3.811,-3.95536
3.812,1.84536
3.813,7.33137
3.814,13.3252
3.815,17.5953
3.816,22.5949
3.817,25.4488
3.818,28.1596
3.819,30.1623
3.82,31.3997
3.821,29.7332
3.822,28.7175
3.823,26.0282
3.824,23.6249
3.825,18.239
3.826,12.145
3.827,6.25134
3.828,0.379086
3.829,-4.82798
3.83,-10.8647
3.831,-16.1219
3.832,-20.8998
3.833,-23.9682
3.834,-26.7577
3.835,-29.2325
3.836,-32.1651
3.837,-30.2482
3.838,-29.912
3.839,-27.4873
3.84,-24.5047
3.841,-19.9699
3.842,-13.833
3.843,-8.27551
3.844,-2.17438
3.845,3.53336
3.846,9.32693
3.847,14.77
3.848,19.5122
3.849,23.6177
3.85,26.0997
3.851,29.1681
3.852,30.7345
3.853,31.1923
3.854,29.1824
3.855,27.7948
3.856,24.8265
3.857,22.037
3.858,15.6355
3.859,9.42707
3.86,3.62635
3.861,-2.21729
3.862,-7.48158
3.863,-13.7329
3.864,-18.3105
3.865,-22.4447
3.866,-25.2986
3.867,-28.0952
3.868,-30.849
3.869,-31.5499
3.87,-29.9263
3.871,-28.9965
3.872,-25.878
3.873,-22.5878
3.874,-16.3364
3.875,-10.7503
3.876,-4.67062
3.877,1.35899
3.878,6.95229
3.879,12.8603
3.88,17.4665
3.881,22.3446
3.882,25.3344
3.883,28.2598
3.884,30.1194
3.885,31.4498
3.886,29.6402
3.887,28.553
3.888,25.7707
3.889,23.1314
3.89,17.6167
3.891,11.3583
3.892,5.27859
3.893,-0.507832
3.894,-5.8794
3.895,-12.2452
3.896,-17.1161
3.897,-21.5721
3.898,-24.7765
3.899,-27.523
3.9,-30.1123
3.901,-31.9576
3.902,-29.8834
3.903,-29.4542
3.904,-26.3858
3.905,-23.16
3.906,-17.4665
3.907,-11.5585
3.908,-5.77211
3.909,0.350475
3.91,6.03676
3.911,12.0807
3.912,16.9516
3.913,21.8368
3.914,25.0983
3.915,27.945
3.916,29.9191
3.917,31.5285
3.918,29.7117
3.919,28.6245
3.92,25.8851
3.921,23.16
3.922,17.9243
3.923,11.5371
3.924,5.35727
3.925,-0.407696
3.926,-5.83649
3.927,-12.3024
3.928,-17.2591
3.929,-21.5507
3.93,-24.7908
3.931,-27.6375
3.932,-30.2052
3.933,-31.8861
3.934,-29.7761
3.935,-29.2826
3.936,-26.1712
3.937,-22.7737
3.938,-16.9086
3.939,-10.972
3.94,-5.08547
3.941,0.987053
3.942,6.83069
3.943,12.753
3.944,17.7526
3.945,22.3088
3.946,25.3844
3.947,28.4672
3.948,30.1623
3.949,31.4784
3.95,29.4256
3.951,28.1596
3.952,25.2628
3.953,22.4304
3.954,16.4866
3.955,10.1209
3.956,3.86953
3.957,-1.98126
3.958,-7.57456
3.959,-13.7472
3.96,-18.7254
3.961,-22.2158
3.962,-25.6777
3.963,-28.2741
3.964,-31.2781
3.965,-31.1351
3.966,-29.7976
3.967,-28.2598
3.968,-25.1198
3.969,-21.2288
3.97,-14.6341
3.971,-8.87632
3.972,-2.74658
3.973,3.29018
3.974,9.33409
3.975,14.6985
3.976,19.9556
3.977,23.7465
3.978,26.5002
3.979,29.397
3.98,31.0206
3.981,30.6988
3.982,28.7819
3.983,27.051
3.984,23.675
3.985,20.0987
3.986,13.454
3.987,7.11679
3.988,0.915527
3.989,-4.67062
3.99,-10.9577
3.991,-16.2864
3.992,-20.7925
3.993,-24.147
3.994,-27.2727
3.995,-29.726
3.996,-32.0077
3.997,-29.9263
3.998,-29.3612
3.999,-26.4215
4,-23.0098
4.001,-17.1804
4.002,-10.9506
4.003,-5.00679
4.004,1.13726
4.005,6.94513
4.006,12.7816
4.007,18.3535
4.008,22.552
4.009,25.7707
4.01,28.3957
4.011,30.055
4.012,31.6
4.013,29.3469
4.014,27.6017
4.015,24.5261
4.016,21.6651
4.017,15.1706
4.018,8.76904
4.019,2.48909
4.02,-3.32594
4.021,-9.52005
4.022,-15.1348
4.023,-19.9842
4.024,-23.253
4.025,-26.7148
4.026,-29.0823
4.027,-32.0292
4.028,-30.2052
4.029,-29.5043
4.03,-26.9938
4.031,-23.5248
4.032,-18.3034
4.033,-11.816
4.034,-6.05106
4.035,0.200272
4.036,6.10113
4.037,12.1236
4.038,17.6525
4.039,22.1014
4.04,25.6062
4.041,28.1954
4.042,29.9263
4.043,31.5642
4.044,29.5258
4.045,27.6303
4.046,24.6692
4.047,21.7009
4.048,15.4281
4.049,8.94785
4.05,2.56062
4.051,-3.36885
4.052,-9.50575
4.053,-15.1634
4.054,-19.9914
4.055,-23.3817
4.056,-26.8006
4.057,-29.1896
4.058,-32.0077
4.059,-30.0407
4.06,-29.4256
4.061,-26.7148
4.062,-23.0312
4.063,-17.9815
4.064,-11.3797
4.065,-5.39303
4.066,0.844002
4.067,6.88076
4.068,12.8102
4.069,18.4822
4.07,22.3732
4.071,25.7492
4.072,28.7962
4.073,30.4556
4.074,31.2638
4.075,28.8177
4.076,27.4944
4.077,24.0755
4.078,20.7424
4.079,14.0619
4.08,7.60317
4.081,1.20163
4.082,-4.72069
4.083,-10.9577
4.084,-16.5153
4.085,-20.6065
4.086,-24.3473
4.087,-27.5588
4.088,-30.0765
4.089,-31.786
4.09,-29.6545
4.091,-28.9536
4.092,-25.7063
4.093,-21.8225
4.094,-15.7356
4.095,-9.41992
4.096,-3.20435
4.097,3.08275
4.098,9.14812
4.099,14.9417
4.1,20.0987
4.101,23.7393
4.102,27.0796
4.103,29.4399
4.104,31.2567
4.105,30.1266
4.106,28.46
4.107,26.1426
4.108,22.5234
4.109,18.1389
4.11,11.2152
4.111,4.64916
4.112,-1.72377
4.113,-7.67469
4.114,-13.6185
4.115,-18.8828
4.116,-22.2731
4.117,-26.1283
4.118,-28.4743
4.119,-31.8217
4.12,-30.4699
4.121,-29.49
4.122,-27.1511
4.123,-23.5891
4.124,-19.0187
4.125,-12.0807
4.126,-5.95093
4.127,0.27895
4.128,6.37293
4.129,12.5027
4.13,18.3749
4.131,22.1801
4.132,25.6777
4.133,28.7533
4.134,30.4341
4.135,31.271
4.136,28.6603
4.137,27.2226
4.138,23.7393
4.139,20.2417
4.14,13.4468
4.141,6.83784
4.142,0.429153
4.143,-5.58615
4.144,-11.8661
4.145,-17.6239
4.146,-21.0214
4.147,-25.084
4.148,-28.0023
4.149,-30.899
4.15,-31.2066
4.151,-29.5186
4.152,-27.9951
4.153,-24.5976
4.154,-20.3347
4.155,-13.5899
4.156,-7.267
4.157,-1.03712
4.158,5.19276
4.159,11.4083
4.16,17.1089
4.161,21.3504
4.162,25.1269
4.163,28.3599
4.164,30.0765
4.165,31.4641
4.166,29.0394
4.167,27.6232
4.168,24.4761
4.169,20.8497
4.17,14.677
4.171,7.58171
4.172,1.02282
4.173,-4.77791
4.174,-11.065
4.175,-17.0016
4.176,-20.4921
4.177,-24.6978
4.178,-27.7877
4.179,-30.4627
4.18,-31.5213
4.181,-29.3899
4.182,-27.9808
4.183,-24.9267
4.184,-20.8068
4.185,-13.6614
4.186,-7.22408
4.187,-1.23739
4.188,4.92096
4.189,11.5371
4.19,17.395
4.191,21.3218
4.192,25.1055
4.193,28.4457
4.194,30.0193
4.195,31.3997
4.196,28.8963
4.197,27.287
4.198,24.0827
4.199,20.4492
4.2,14.0119
4.201,7.18117
4.202,0.607967
4.203,-5.46455
4.204,-11.8518
4.205,-17.9029
4.206,-21.0357
4.207,-25.2986
4.208,-28.038
4.209,-31.0636
4.21,-31.2138
4.211,-29.254
4.212,-27.287
4.213,-24.2043
4.214,-19.7053
4.215,-12.5885
4.216,-6.07967
4.217,0.128746
4.218,6.21557
4.219,12.7316
4.22,18.5823
4.221,22.316
4.222,25.9781
4.223,28.9822
4.224,30.663
4.225,30.9277
4.226,28.3241
4.227,26.629
4.228,22.8596
4.229,18.8828
4.23,11.7373
4.231,4.87804
4.232,-1.61648
4.233,-7.64608
4.234,-14.1692
4.235,-18.9328
4.236,-22.6021
4.237,-26.5932
4.238,-28.9893
4.239,-31.9719
4.24,-30.0765
4.241,-28.6961
4.242,-26.1569
4.243,-22.4519
4.244,-16.8157
4.245,-9.7847
4.246,-3.26872
4.247,2.88963
4.248,9.21965
4.249,15.5854
4.25,20.2346
4.251,24.0827
4.252,27.802
4.253,29.5258
4.254,31.414
4.255,29.3541
4.256,27.7948
4.257,24.8122
4.258,20.8497
4.259,15.3136
4.26,8.04663
4.261,1.18017
4.262,-4.81367
4.263,-11.3082
4.264,-17.3664
4.265,-20.771
4.266,-25.3701
4.267,-28.1024
4.268,-31.1565
4.269,-31.0707
4.27,-29.1038
4.271,-27.1368
4.272,-23.7823
4.273,-18.9257
4.274,-11.7445
4.275,-5.07116
4.276,1.18017
4.277,7.30991
4.278,14.0691
4.279,19.1188
4.28,23.0098
4.281,27.0224
4.282,29.2754
4.283,31.1494
4.284,29.9835
4.285,28.0309
4.286,25.7707
4.287,21.5435
4.288,16.6798
4.289,9.39131
4.29,2.44617
4.291,-3.79086
4.292,-10.1995
4.293,-16.6512
4.294,-19.9842
4.295,-24.5261
4.296,-27.7948
4.297,-30.3769
4.298,-31.5571
4.299,-29.2468
4.3,-27.6017
4.301,-24.4761
4.302,-19.784
4.303,-12.9747
4.304,-6.19411
4.305,0.293255
4.306,6.34432
4.307,13.2537
4.308,18.8541
4.309,22.5019
4.31,26.5574
4.311,29.1538
4.312,30.9062
4.313,30.3769
4.314,28.0166
4.315,25.9566
4.316,21.7581
4.317,17.2019
4.318,9.94921
4.319,2.86818
4.32,-3.4976
4.321,-9.799
4.322,-16.458
4.323,-19.8054
4.324,-24.4474
4.325,-27.7448
4.326,-30.2553
4.327,-31.5571
4.328,-29.2611
4.329,-27.5731
4.33,-24.3759
4.331,-19.7196
4.332,-12.8317
4.333,-6.00815
4.334,0.493526
4.335,6.60181
4.336,13.5326
4.337,19.0115
4.338,22.7523
4.339,26.8865
4.34,29.2253
4.341,31.0421
4.342,30.1123
4.343,27.8878
4.344,25.5489
4.345,21.2288
4.346,16.458
4.347,9.11951
4.348,1.98126
4.349,-4.25577
4.35,-10.7932
4.351,-17.1161
4.352,-20.4062
4.353,-25.1412
4.354,-28.038
4.355,-30.9634
4.356,-31.0206
4.357,-29.1252
4.358,-26.8722
4.359,-23.5605
4.36,-18.5394
4.361,-11.3225
4.362,-4.42028
4.363,2.11716
4.364,8.19683
4.365,15.3637
4.366,19.7196
4.367,23.7465
4.368,27.945
4.369,29.4042
4.37,31.3497
4.371,29.2826
4.372,27.4658
4.373,24.3974
4.374,20.0272
4.375,14.2336
4.376,6.88076
4.377,-0.0429153
4.378,-6.17266
4.379,-13.1822
4.38,-18.2891
4.381,-22.037
4.382,-26.4788
4.383,-28.8892
4.384,-31.693
4.385,-30.0622
4.386,-28.3885
4.387,-25.6419
4.388,-21.615
4.389,-15.8429
4.39,-8.533
4.391,-1.688
4.392,4.57048
4.393,11.1938
4.394,17.724
4.395,21.3575
4.396,25.506
4.397,28.9392
4.398,30.2982
4.399,30.9563
4.4,28.2168
4.401,26.2213
4.402,22.223
4.403,17.7026
4.404,10.5572
4.405,3.21865
4.406,-3.36885
4.407,-9.77039
4.408,-16.4723
4.409,-19.8841
4.41,-24.6549
4.411,-27.8878
4.412,-30.5343
4.413,-31.2638
4.414,-29.1181
4.415,-26.958
4.416,-23.5534
4.417,-18.661
4.418,-11.4727
4.419,-4.36306
4.42,2.26736
4.421,8.46863
4.422,15.6784
4.423,19.834
4.424,23.9182
4.425,28.1525
4.426,29.5043
4.427,31.3139
4.428,29.0179
4.429,27.051
4.43,23.7679
4.431,19.2118
4.432,12.9676
4.433,5.57899
4.434,-1.33038
4.435,-7.48873
4.436,-14.8559
4.437,-18.8398
4.438,-23.1814
4.439,-27.4086
4.44,-29.583
4.441,-31.5785
4.442,-29.3541
4.443,-27.7305
4.444,-24.4689
4.445,-19.8483
4.446,-13.2251
4.447,-6.02245
4.448,0.765324
4.449,6.64473
4.45,13.9403
4.451,19.0902
4.452,22.9025
4.453,27.4158
4.454,29.2397
