time (s),Amplitude - Plot 0
2.979,0.421462
2.98,-4.05902
2.981,-8.45007
2.982,-12.6532
2.983,-16.5739
2.984,-20.1239
2.985,-23.2232
2.986,-25.8015
2.987,-27.8005
2.988,-29.1744
2.989,-29.8919
2.99,-29.936
2.991,-29.305
2.992,-28.0126
2.993,-26.0873
2.994,-23.5719
2.995,-20.5227
2.996,-17.0081
2.997,-13.1074
2.998,-8.90837
2.999,-4.50602
3,-2.65E-13
3.001,4.50751
3.002,8.91413
3.003,13.1196
3.004,17.028
3.005,20.5501
3.006,23.6054
3.007,26.1237
3.008,28.047
3.009,29.3309
3.01,29.9454
3.011,29.8759
3.012,29.1231
3.013,27.7037
3.014,25.6495
3.015,23.0069
3.016,19.836
3.017,16.2089
3.018,12.2085
3.019,7.92637
3.02,3.4606
3.021,-1.08625
3.022,-5.60959
3.023,-10.0052
3.024,-14.1716
3.025,-18.0126
3.026,-21.4391
3.027,-24.3716
3.028,-26.7418
3.029,-28.4944
3.03,-29.5882
3.031,-29.9972
3.032,-29.7113
3.033,-28.7365
3.034,-27.0945
3.035,-24.823
3.036,-21.9741
3.037,-18.6134
3.038,-14.8185
3.039,-10.6776
3.04,-6.28651
3.041,-1.7475
3.042,2.83376
3.043,7.35037
3.044,11.6968
3.045,15.7713
3.046,19.4783
3.047,22.7307
3.048,25.4519
3.049,27.5777
3.05,29.0575
3.051,29.8561
3.052,29.954
3.053,29.3482
3.054,28.0524
3.055,26.0962
3.056,23.5252
3.057,20.3992
3.058,16.7913
3.059,12.7863
3.06,8.47828
3.061,3.96861
3.062,-0.636313
3.063,-5.22768
3.064,-9.69683
3.065,-13.9378
3.066,-17.85
3.067,-21.3402
3.068,-24.3253
3.069,-26.734
3.07,-28.5083
3.071,-29.6056
3.072,-29.9991
3.073,-29.6786
3.074,-28.6513
3.075,-26.9408
3.076,-24.5873
3.077,-21.6464
3.078,-18.1876
3.079,-14.2931
3.08,-10.0557
3.081,-5.57625
3.082,-0.961916
3.083,3.67695
3.084,8.22917
3.085,12.5855
3.086,16.6411
3.087,20.2983
3.088,23.4689
3.089,26.0761
3.09,28.0567
3.091,29.3622
3.092,29.9607
3.093,29.837
3.094,28.9935
3.095,27.4496
3.096,25.2422
3.097,22.4239
3.098,19.0622
3.099,15.2381
3.1,11.0437
3.101,6.58035
3.102,1.95595
3.103,-2.71739
3.104,-7.32624
3.105,-11.7586
3.106,-15.9064
3.107,-19.6686
3.108,-22.9531
3.109,-25.6795
3.11,-27.7809
3.111,-29.2052
3.112,-29.9172
3.113,-29.8988
3.114,-29.1497
3.115,-27.6874
3.116,-25.5472
3.117,-22.7808
3.118,-19.4553
3.119,-15.6518
3.12,-11.4631
3.121,-6.99163
3.122,-2.34701
3.123,2.35678
3.124,7.00409
3.125,11.4805
3.126,15.6756
3.127,19.4857
3.128,22.8166
3.129,25.5855
3.13,27.7236
3.131,29.1774
3.132,29.9104
3.133,29.9037
3.134,29.1568
3.135,27.6874
3.136,25.5314
3.137,22.7415
3.138,19.3864
3.139,15.5488
3.14,11.3236
3.141,6.81553
3.142,2.13648
3.143,-2.59723
3.144,-7.26774
3.145,-11.7586
3.146,-15.9575
3.147,-19.7595
3.148,-23.0692
3.149,-25.8034
3.15,-27.8933
3.151,-29.2859
3.152,-29.9456
3.153,-29.8553
3.154,-29.0166
3.155,-27.4496
3.156,-25.1932
3.157,-22.3033
3.158,-18.8519
3.159,-14.9253
3.16,-10.6219
3.161,-6.04965
3.162,-1.32356
3.163,3.43738
3.164,8.11309
3.165,12.5855
3.166,16.7413
3.167,20.4753
3.168,23.6926
3.169,26.3113
3.17,28.2645
3.171,29.5021
3.172,29.9921
3.173,29.7212
3.174,28.6957
3.175,26.9408
3.176,24.5006
3.177,21.4365
3.178,17.8258
3.179,13.7599
3.18,9.34219
3.181,4.68484
3.182,-0.0934936
3.183,-4.87093
3.184,-9.52542
3.185,-13.9378
3.186,-17.9951
3.187,-21.5931
3.188,-24.6391
3.189,-27.0546
3.19,-28.7771
3.191,-29.7616
3.192,-29.9824
3.193,-29.4329
3.194,-28.1265
3.195,-26.0962
3.196,-23.3936
3.197,-20.0875
3.198,-16.2628
3.199,-12.0175
3.2,-7.4607
3.201,-2.70988
3.202,2.11242
3.203,6.8816
3.204,11.4742
3.205,15.7713
3.206,19.6612
3.207,23.0427
3.208,25.8276
3.209,27.9432
3.21,29.3339
3.211,29.9629
3.212,29.8131
3.213,28.8876
3.214,27.2099
3.215,24.823
3.216,21.7884
3.217,18.1846
3.218,14.1051
3.219,9.65615
3.22,4.95349
3.221,0.119883
3.222,-4.71835
3.223,-9.43457
3.224,-13.9051
3.225,-18.0126
3.226,-21.649
3.227,-24.7184
3.228,-27.1397
3.229,-28.8487
3.23,-29.7997
3.231,-29.9672
3.232,-29.3459
3.233,-27.9515
3.234,-25.82
3.235,-23.0069
3.236,-19.5859
3.237,-15.6467
3.238,-11.2929
3.239,-6.63918
3.24,-1.80846
3.241,3.07161
3.242,7.87182
3.243,12.4649
3.244,16.7288
3.245,20.5501
3.246,23.827
3.247,26.4719
3.248,28.4139
3.249,29.6007
3.25,30
3.251,29.6005
3.252,28.412
3.253,26.4655
3.254,23.8124
3.255,20.5227
3.256,16.6837
3.257,12.3976
3.258,7.77865
3.259,2.95008
3.26,-1.95896
3.261,-6.817
3.262,-11.4937
3.263,-15.8635
3.264,-19.8088
3.265,-23.2232
3.266,-26.0144
3.267,-28.1068
3.268,-29.4435
3.269,-29.9877
3.27,-29.7241
3.271,-28.6591
3.272,-26.8206
3.273,-24.2577
3.274,-21.0387
3.275,-17.2502
3.276,-12.994
3.277,-8.38494
3.278,-3.54746
3.279,1.38759
3.28,6.28651
3.281,11.0164
3.282,15.4487
3.283,19.4628
3.284,22.9492
3.285,25.8127
3.286,27.9747
3.287,29.3758
3.288,29.9771
3.289,29.7615
3.29,28.7341
3.291,26.9222
3.292,24.3747
3.293,21.1604
3.294,17.3666
3.295,13.0965
3.296,8.46671
3.297,3.60361
3.298,-1.35972
3.299,-6.28725
3.3,-11.0437
3.301,-15.4984
3.302,-19.5287
3.303,-23.0233
3.304,-25.8857
3.305,-28.0366
3.306,-29.416
3.307,-29.9852
3.308,-29.7278
3.309,-28.6502
3.31,-26.7814
3.311,-24.1722
3.312,-20.8942
3.313,-17.0373
3.314,-12.7078
3.315,-8.02522
3.316,-3.11886
3.317,1.87544
3.318,6.8192
3.319,11.5752
3.32,16.0111
3.321,20.0034
3.322,23.4407
3.323,26.2268
3.324,28.2837
3.325,29.5533
3.326,29.9995
3.327,29.6092
3.328,28.3926
3.329,26.3827
3.33,23.6352
3.331,20.226
3.332,16.2501
3.333,11.8182
3.334,7.05394
3.335,2.0906
3.336,-2.93282
3.337,-7.87546
3.338,-12.5985
3.339,-16.969
3.34,-20.8638
3.341,-24.1731
3.342,-26.8031
3.343,-28.6791
3.344,-29.7477
3.345,-29.978
3.346,-29.3627
3.347,-27.9185
3.348,-25.6854
3.349,-22.7258
3.35,-19.1227
3.351,-14.9776
3.352,-10.4072
3.353,-5.54069
3.354,-0.515698
3.355,4.5254
3.356,9.43958
3.357,14.0872
3.358,18.3359
3.359,22.0647
3.36,25.167
3.361,27.5539
3.362,29.1568
3.363,29.9294
3.364,29.8488
3.365,28.9167
3.366,27.1589
3.367,24.6249
3.368,21.3863
3.369,17.5352
3.37,13.1812
3.371,8.44862
3.372,3.47258
3.373,-1.60446
3.374,-6.63698
3.375,-11.4805
3.376,-15.9958
3.377,-20.0528
3.378,-23.5345
3.379,-26.3403
3.38,-28.3887
3.381,-29.6201
3.382,-29.9983
3.383,-29.5117
3.384,-28.1734
3.385,-26.0215
3.386,-23.1173
3.387,-19.5441
3.388,-15.4047
3.389,-10.8183
3.39,-5.9174
3.391,-0.843595
3.392,4.25615
3.393,9.23393
3.394,13.9452
3.395,18.2529
3.396,22.0315
3.397,25.1707
3.398,27.5785
3.399,29.1844
3.4,29.9408
3.401,29.8249
3.402,28.8393
3.403,27.0121
3.404,24.3958
3.405,21.0661
3.406,17.1198
3.407,12.6716
3.408,7.85145
3.409,2.79998
3.41,-2.33498
3.411,-7.40299
3.412,-12.2553
3.413,-16.7495
3.414,-20.753
3.415,-24.1481
3.416,-26.8341
3.417,-28.7317
3.418,-29.7841
3.419,-29.9598
3.42,-29.2526
3.421,-27.6828
3.422,-25.2958
3.423,-22.1615
3.424,-18.3717
3.425,-14.0379
3.426,-9.28772
3.427,-4.26137
3.428,0.892583
3.429,6.02159
3.43,10.9736
3.431,15.6016
3.432,19.768
3.433,23.3487
3.434,26.2367
3.435,28.3457
3.436,29.6123
3.437,29.9979
3.438,29.4904
3.439,28.1042
3.44,25.8796
3.441,22.8825
3.442,19.2016
3.443,14.9462
3.444,10.243
3.445,5.23213
3.446,0.0633345
3.447,-5.10884
3.448,-10.1295
3.449,-14.848
3.45,-19.1227
3.451,-22.8249
3.452,-25.843
3.453,-28.0856
3.454,-29.4849
3.455,-29.9979
3.456,-29.6084
3.457,-28.3274
3.458,-26.1927
3.459,-23.268
3.46,-19.6406
3.461,-15.4196
3.462,-10.7318
3.463,-5.71843
3.464,-0.530776
3.465,4.67442
3.466,9.73963
3.467,14.5114
3.468,18.8448
3.469,22.6082
3.47,25.6869
3.471,27.9869
3.472,29.4377
3.473,29.9944
3.474,29.6393
3.475,28.3826
3.476,26.2615
3.477,23.3401
3.478,19.7067
3.479,15.4713
3.48,10.7628
3.481,5.72435
3.482,0.509667
3.483,-4.72207
3.484,-9.81092
3.485,-14.601
3.486,-18.9456
3.487,-22.711
3.488,-25.7815
3.489,-28.0623
3.49,-29.4827
3.491,-29.9983
3.492,-29.5927
3.493,-28.2774
3.494,-26.0921
3.495,-23.1034
3.496,-19.4025
3.497,-15.1028
3.498,-10.3365
3.499,-5.24995
3.5,-1.00E-12
3.501,5.25143
3.502,10.3421
3.503,15.1146
3.504,19.4209
3.505,23.1274
3.506,26.1189
3.507,28.302
3.508,29.6084
3.509,29.9968
3.51,29.4544
3.511,27.9972
3.512,25.6698
3.513,22.5437
3.514,18.7155
3.515,14.3037
3.516,9.4453
3.517,4.29122
3.518,-0.998088
3.519,-6.25775
3.52,-11.3236
3.521,-16.0372
3.522,-20.2511
3.523,-23.833
3.524,-26.6704
3.525,-28.6738
3.526,-29.7798
3.527,-29.9529
3.528,-29.187
3.529,-27.5053
3.53,-24.9598
3.531,-21.6297
3.532,-17.6189
3.533,-13.0531
3.534,-8.07534
3.535,-2.84201
3.536,2.48228
3.537,7.72985
3.538,12.7352
3.539,17.3401
3.54,21.399
3.541,24.7831
3.542,27.3851
3.543,29.1218
3.544,29.9377
3.545,29.8062
3.546,28.7306
3.547,26.7442
3.548,23.9093
3.549,20.315
3.55,16.0748
3.551,11.3229
3.552,6.20981
3.553,0.897859
3.554,-4.44414
3.555,-9.64616
3.556,-14.5424
3.557,-18.9765
3.558,-22.8068
3.559,-25.9105
3.56,-28.1879
3.561,-29.5656
3.562,-29.9989
3.563,-29.473
3.564,-28.004
3.565,-25.6381
3.566,-22.4504
3.567,-18.5423
3.568,-14.0386
3.569,-9.08315
3.57,-3.83479
3.571,1.5382
3.572,6.86325
3.573,11.9691
3.574,16.6912
3.575,20.8774
3.576,24.3922
3.577,27.122
3.578,28.9779
3.579,29.8994
3.58,29.856
3.581,28.8482
3.582,26.9079
3.583,24.097
3.584,20.5056
3.585,16.2495
3.586,11.4659
3.587,6.30936
3.588,0.946844
3.589,-4.44787
3.59,-9.69969
3.591,-14.6379
3.592,-19.1018
3.593,-22.9458
3.594,-26.0444
3.595,-28.296
3.596,-29.6266
3.597,-29.9922
3.598,-29.3799
3.599,-27.809
3.6,-25.3298
3.601,-22.0228
3.602,-17.9951
3.603,-13.378
3.604,-8.32193
3.605,-2.9921
3.606,2.4372
3.607,7.78812
3.608,12.8852
3.609,17.5609
3.61,21.6615
3.611,25.0518
3.612,27.6199
3.613,29.2806
3.614,29.9786
3.615,29.69
3.616,28.4236
3.617,26.2203
3.618,23.1519
3.619,19.319
3.62,14.8474
3.621,9.88427
3.622,4.59322
3.623,-0.851132
3.624,-6.26881
3.625,-11.4805
3.626,-16.3134
3.627,-20.6072
3.628,-24.219
3.629,-27.0285
3.63,-28.9417
3.631,-29.8944
3.632,-29.8542
3.633,-28.8216
3.634,-26.8301
3.635,-23.9452
3.636,-20.2622
3.637,-15.9032
3.638,-11.0129
3.639,-5.75395
3.64,-0.301588
3.641,5.16233
3.642,10.4553
3.643,15.4002
3.644,19.8314
3.645,23.6003
3.646,26.5801
3.647,28.6702
3.648,29.8001
3.649,29.9309
3.65,29.0575
3.651,27.2084
3.652,24.4448
3.653,20.859
3.654,16.5708
3.655,11.7239
3.656,6.481
3.657,1.01843
3.658,-4.47993
3.659,-9.82873
3.66,-14.8474
3.661,-19.3662
3.662,-23.2322
3.663,-26.3142
3.664,-28.5074
3.665,-29.7367
3.666,-29.96
3.667,-29.1686
3.668,-27.3888
3.669,-24.6799
3.67,-21.1331
3.671,-16.8681
3.672,-12.0292
3.673,-6.78028
3.674,-1.29946
3.675,4.22704
3.676,9.61117
3.677,14.6695
3.678,19.2294
3.679,23.1351
3.68,26.2528
3.681,28.4755
3.682,29.7266
3.683,29.9625
3.684,29.1744
3.685,27.3884
3.686,24.6648
3.687,21.0961
3.688,16.8038
3.689,11.9345
3.69,6.65462
3.691,1.14502
3.692,-4.40536
3.693,-9.80593
3.694,-14.871
3.695,-19.426
3.696,-23.3141
3.697,-26.4006
3.698,-28.5789
3.699,-29.7729
3.7,-29.9408
3.701,-29.076
3.702,-27.2074
3.703,-24.3988
3.704,-20.7465
3.705,-16.376
3.706,-11.438
3.707,-6.10281
3.708,-0.554899
3.709,5.01372
3.71,10.41
3.711,15.4468
3.712,19.9488
3.713,23.7595
3.714,26.7459
3.715,28.8035
3.716,29.8601
3.717,29.878
3.718,28.8559
3.719,26.8284
3.72,23.8655
3.721,20.0696
3.722,15.5726
3.723,10.5309
3.724,5.11999
3.725,-0.47122
3.726,-6.04744
3.727,-11.4136
3.728,-16.3817
3.729,-20.7775
3.73,-24.4466
3.731,-27.2596
3.732,-29.1173
3.733,-29.9537
3.734,-29.7386
3.735,-28.4788
3.736,-26.2177
3.737,-23.034
3.738,-19.0389
3.739,-14.3726
3.74,-9.19877
3.741,-3.6994
3.742,1.93187
3.743,7.49648
3.744,12.7979
3.745,17.6488
3.746,21.8773
3.747,25.3335
3.748,27.8944
3.749,29.4688
3.75,30
3.751,29.4685
3.752,27.8922
3.753,25.3262
3.754,21.8608
3.755,17.6183
3.756,12.7488
3.757,7.42491
3.758,1.83555
3.759,-3.82058
3.76,-9.34219
3.761,-14.5325
3.762,-19.2063
3.763,-23.1964
3.764,-26.3601
3.765,-28.5837
3.766,-29.787
3.767,-29.9263
3.768,-28.9958
3.769,-27.0278
3.77,-24.092
3.771,-20.2928
3.772,-15.7655
3.773,-10.6719
3.774,-5.19426
3.775,0.47122
3.776,6.12127
3.777,11.5529
3.778,16.5708
3.779,20.994
3.78,24.6631
3.781,27.4454
3.782,29.2399
3.783,29.9811
3.784,29.6417
3.785,28.2328
3.786,25.8046
3.787,22.4439
3.788,18.2714
3.789,13.4373
3.79,8.116
3.791,2.49957
3.792,-3.20883
3.793,-8.80247
3.794,-14.0785
3.795,-18.8454
3.796,-22.9298
3.797,-26.1828
3.798,-28.4857
3.799,-29.754
3.8,-29.9408
3.801,-29.0385
3.802,-27.079
3.803,-24.1328
3.804,-20.3066
3.805,-15.7392
3.806,-10.5965
3.807,-5.06575
3.808,0.651389
3.809,6.34621
3.81,11.8106
3.811,16.8444
3.812,21.2633
3.813,24.9049
3.814,27.6352
3.815,29.3535
3.816,29.9961
3.817,29.5384
3.818,27.9964
3.819,25.4259
3.82,21.9206
3.821,17.6085
3.822,12.6477
3.823,7.22018
3.824,1.5254
3.825,-4.22704
3.826,-9.82517
3.827,-15.0624
3.828,-19.7453
3.829,-23.7005
3.83,-26.7814
3.831,-28.8734
3.832,-29.8984
3.833,-29.8177
3.834,-28.6334
3.835,-26.3885
3.836,-23.1653
3.837,-19.0826
3.838,-14.2911
3.839,-8.96811
3.84,-3.31076
3.841,2.47101
3.842,8.16244
3.843,13.5518
3.844,18.4384
3.845,22.6399
3.846,25.9993
3.847,28.3909
3.848,29.7245
3.849,29.9498
3.85,29.0575
3.851,27.0799
3.852,24.0902
3.853,20.1993
3.854,15.552
3.855,10.3216
3.856,4.70346
3.857,-1.09228
3.858,-6.84857
3.859,-12.3496
3.86,-17.3887
3.861,-21.7764
3.862,-25.3476
3.863,-27.9673
3.864,-29.5364
3.865,-29.995
3.866,-29.3251
3.867,-27.5509
3.868,-24.7384
3.869,-20.993
3.87,-16.4549
3.871,-11.295
3.872,-5.70733
3.873,0.0972635
3.874,5.89966
3.875,11.4805
3.876,16.6285
3.877,21.1486
3.878,24.8691
3.879,27.6484
3.88,29.3805
3.881,29.9989
3.882,29.4793
3.883,27.8405
3.884,25.144
3.885,21.4913
3.886,17.0206
3.887,11.9013
3.888,6.32779
3.889,0.511929
3.89,-5.32491
3.891,-10.9603
3.892,-16.1791
3.893,-20.7819
3.894,-24.5925
3.895,-27.4648
3.896,-29.2883
3.897,-29.9925
3.898,-29.5495
3.899,-27.9755
3.9,-25.3298
3.901,-21.7131
3.902,-17.2631
3.903,-12.15
3.904,-6.56931
3.905,-0.735059
3.906,5.1289
3.907,10.7972
3.908,16.0519
3.909,20.6903
3.91,24.5336
3.911,27.4332
3.912,29.2765
3.913,29.9918
3.914,29.5506
3.915,27.969
3.916,25.3072
3.917,21.6672
3.918,17.189
3.919,12.0451
3.92,6.43388
3.921,0.572238
3.922,-5.31304
3.923,-10.9939
3.924,-16.2501
3.925,-20.8774
3.926,-24.6957
3.927,-27.5562
3.928,-29.3471
3.929,-29.998
3.93,-29.4827
3.931,-27.8203
3.932,-25.0746
3.933,-21.3519
3.934,-16.7963
3.935,-11.5849
3.936,-5.92036
3.937,-0.0233734
3.938,5.876
3.939,11.5473
3.94,16.7688
3.941,21.336
3.942,25.0697
3.943,27.8231
3.944,29.4877
3.945,29.9974
3.946,29.3314
3.947,27.5149
3.948,24.6184
3.949,20.7547
3.95,16.0748
3.951,10.7621
3.952,5.02487
3.953,-0.911424
3.954,-6.81333
3.955,-12.4484
3.956,-17.5945
3.957,-22.0483
3.958,-25.6338
3.959,-28.2088
3.96,-29.6708
3.961,-29.9613
3.962,-29.068
3.963,-27.0252
3.964,-23.9129
3.965,-19.8535
3.966,-15.007
3.967,-9.56473
3.968,-3.74204
3.969,2.23048
3.97,8.116
3.971,13.6808
3.972,18.7037
3.973,22.9846
3.974,26.3529
3.975,28.6738
3.976,29.8542
3.977,29.8463
3.978,28.6495
3.979,26.3106
3.98,22.922
3.981,18.6181
3.982,13.57
3.983,7.97872
3.984,2.06729
3.985,-3.92824
3.986,-9.76815
3.987,-15.2186
3.988,-20.0612
3.989,-24.1014
3.99,-27.1768
3.991,-29.1633
3.992,-29.9805
3.993,-29.5945
3.994,-28.0202
3.995,-25.3197
3.996,-21.6009
3.997,-17.0125
3.998,-11.7384
3.999,-5.99056
4,-4.70E-13
4.001,5.99204
4.002,11.744
4.003,17.0237
4.004,21.6176
4.005,25.3399
4.006,28.0395
4.007,29.6066
4.008,29.9768
4.009,29.1344
4.01,27.1126
4.011,23.9924
4.012,19.8992
4.013,14.9985
4.014,9.48823
4.015,3.59163
4.016,-2.45223
4.017,-8.39797
4.018,-14.0039
4.019,-19.0419
4.02,-23.3065
4.021,-26.6236
4.022,-28.8575
4.023,-29.9164
4.024,-29.7562
4.025,-28.3826
4.026,-25.8506
4.027,-22.2629
4.028,-17.7651
4.029,-12.5403
4.03,-6.80158
4.031,-0.783299
4.032,5.26851
4.033,11.1061
4.034,16.4902
4.035,21.1999
4.036,25.0415
4.037,27.8568
4.038,29.5295
4.039,29.9901
4.04,29.2188
4.041,27.2463
4.042,24.153
4.043,20.0651
4.044,15.1504
4.045,9.61045
4.046,3.67321
4.047,-2.41691
4.048,-8.40882
4.049,-14.0552
4.05,-19.1227
4.051,-23.4016
4.052,-26.7144
4.053,-28.9236
4.054,-29.9368
4.055,-29.7112
4.056,-28.2554
4.057,-25.6287
4.058,-21.9391
4.059,-17.3389
4.06,-12.0181
4.061,-6.19727
4.062,-0.117621
4.063,5.9684
4.064,11.8078
4.065,17.1575
4.066,21.7946
4.067,25.5255
4.068,28.1941
4.069,29.6885
4.07,29.9454
4.071,28.9534
4.072,26.7528
4.073,23.4346
4.074,19.1367
4.075,14.0379
4.076,8.35091
4.077,2.31318
4.078,-3.82282
4.079,-9.80023
4.08,-15.3685
4.081,-20.2939
4.082,-24.3694
4.083,-27.4234
4.084,-29.327
4.085,-29.9993
4.086,-29.4112
4.087,-27.5866
4.088,-24.6012
4.089,-20.5798
4.09,-15.691
4.091,-10.1401
4.092,-4.16059
4.093,1.99582
4.094,8.06953
4.095,13.8041
4.096,18.9572
4.097,23.3107
4.098,26.68
4.099,28.9219
4.1,29.9408
4.101,29.6926
4.102,28.1869
4.103,25.4866
4.104,21.7053
4.105,17.0025
4.106,11.5773
4.107,5.65921
4.108,-0.500621
4.109,-6.64065
4.11,-12.4998
4.111,-17.8288
4.112,-22.4003
4.113,-26.0193
4.114,-28.5308
4.115,-29.827
4.116,-29.8518
4.117,-28.6033
4.118,-26.1337
4.119,-22.5477
4.12,-17.9975
4.121,-12.6771
4.122,-6.81333
4.123,-0.656666
4.124,5.52957
4.125,11.4805
4.126,16.941
4.127,21.6766
4.128,25.4838
4.129,28.1985
4.13,29.7034
4.131,29.9329
4.132,28.8764
4.133,26.5783
4.134,23.1365
4.135,18.6984
4.136,13.4542
4.137,7.62927
4.138,1.4742
4.139,-4.7459
4.14,-10.7628
4.141,-16.3166
4.142,-21.1673
4.143,-25.1048
4.144,-27.9583
4.145,-29.6036
4.146,-29.9688
4.147,-29.0369
4.148,-26.8476
4.149,-23.4947
4.15,-19.1227
4.151,-13.9205
4.152,-8.11309
4.153,-1.95219
4.154,4.29495
4.155,10.357
4.156,15.9703
4.157,20.8904
4.158,24.9028
4.159,27.8321
4.16,29.55
4.161,29.9809
4.162,29.1049
4.163,26.9594
4.164,23.637
4.165,19.282
4.166,14.0839
4.167,8.26904
4.168,2.09136
4.169,-4.17926
4.17,-10.2685
4.171,-15.9096
4.172,-20.8552
4.173,-24.888
4.174,-27.8307
4.175,-29.5533
4.176,-29.9794
4.177,-29.0893
4.178,-26.9212
4.179,-23.5695
4.18,-19.1808
4.181,-13.9472
4.182,-8.09857
4.183,-1.89199
4.184,4.3994
4.185,10.4984
4.186,16.1359
4.187,21.0629
4.188,25.0614
4.189,27.9542
4.19,29.6127
4.191,29.9628
4.192,28.988
4.193,26.7305
4.194,23.2894
4.195,18.8161
4.196,13.5081
4.197,7.6001
4.198,1.35369
4.199,-4.95424
4.2,-11.0437
4.201,-16.6442
4.202,-21.5065
4.203,-25.4139
4.204,-28.192
4.205,-29.7164
4.206,-29.9184
4.207,-28.7879
4.208,-26.3745
4.209,-22.7847
4.21,-18.178
4.211,-12.7591
4.212,-6.76926
4.213,-0.475743
4.214,5.84051
4.215,11.8971
4.216,17.4231
4.217,22.1707
4.218,25.9268
4.219,28.5226
4.22,29.8409
4.221,29.8216
4.222,28.4648
4.223,25.8303
4.224,22.0356
4.225,17.2502
4.226,11.6885
4.227,5.59996
4.228,-0.741843
4.229,-7.05174
4.23,-13.0456
4.231,-18.4533
4.232,-23.0306
4.233,-26.5706
4.234,-28.9129
4.235,-29.951
4.236,-29.637
4.237,-27.9842
4.238,-25.0664
4.239,-21.0145
4.24,-16.0111
4.241,-10.2819
4.242,-4.08591
4.243,2.29664
4.244,8.57659
4.245,14.4691
4.246,19.7067
4.247,24.0511
4.248,27.3044
4.249,29.3182
4.25,30
4.251,29.3179
4.252,27.3019
4.253,24.043
4.254,19.6885
4.255,14.4361
4.256,8.52456
4.257,2.22296
4.258,-4.1815
4.259,-10.3966
4.26,-16.1384
4.261,-21.1443
4.262,-25.185
4.263,-28.075
4.264,-29.6814
4.265,-29.9297
4.266,-28.8075
4.267,-26.3655
4.268,-22.7144
4.269,-18.021
4.27,-12.4998
4.271,-6.40368
4.272,-0.0120637
4.273,6.38158
4.274,12.4834
4.275,18.0126
4.276,22.7144
4.277,26.3719
4.278,28.816
4.279,29.933
4.28,29.6708
4.281,28.0403
4.282,25.1159
4.283,21.0317
4.284,15.9754
4.285,10.1799
4.286,3.91255
4.287,-2.53713
4.288,-8.87092
4.289,-14.7956
4.29,-20.0365
4.291,-24.3505
4.292,-27.5368
4.293,-29.4471
4.294,-29.9917
4.295,-29.1445
4.296,-26.9438
4.297,-23.491
4.298,-18.9456
4.299,-13.5182
4.3,-7.4607
4.301,-1.0546
4.302,5.40206
4.303,11.6086
4.304,17.2754
4.305,22.1381
4.306,25.9692
4.307,28.5892
4.308,29.8748
4.309,29.7652
4.31,28.2645
4.311,25.4419
4.312,21.4286
4.313,16.4114
4.314,10.6247
4.315,4.33898
4.316,-2.15152
4.317,-8.54263
4.318,-14.5345
4.319,-19.8456
4.32,-24.2261
4.321,-27.4697
4.322,-29.423
4.323,-29.9935
4.324,-29.1532
4.325,-26.9408
4.326,-23.4595
4.327,-18.8724
4.328,-13.3949
4.329,-7.28456
4.33,-0.829275
4.331,5.66661
4.332,11.8964
4.333,17.5658
4.334,22.4063
4.335,26.1887
4.336,28.7332
4.337,29.9186
4.338,29.6879
4.339,28.051
4.34,25.0846
4.341,20.9282
4.342,15.7783
4.343,9.87858
4.344,3.50853
4.345,-3.02961
4.346,-9.42526
4.347,-15.3743
4.348,-20.5935
4.349,-24.834
4.35,-27.8933
4.351,-29.6248
4.352,-29.9453
4.353,-28.8383
4.354,-26.3558
4.355,-22.6152
4.356,-17.7942
4.357,-12.1224
4.358,-5.87009
4.359,0.664204
4.36,7.16821
4.361,13.3307
4.362,18.8566
4.363,23.4806
4.364,26.9808
4.365,29.1886
4.366,29.9972
4.367,29.3669
4.368,27.3269
4.369,23.9742
4.37,19.4691
4.371,14.0272
4.372,7.90965
4.373,1.41018
4.374,-5.15862
4.375,-11.4805
4.376,-17.2508
4.377,-22.191
4.378,-26.0623
4.379,-28.6773
4.38,-29.909
4.381,-29.6969
4.382,-28.0502
4.383,-25.0477
4.384,-20.8335
4.385,-15.6106
4.386,-9.63116
4.387,-3.18409
4.388,3.41865
4.389,9.85722
4.39,15.8194
4.391,21.0156
4.392,25.1932
4.393,28.1487
4.394,29.7378
4.395,29.8823
4.396,28.5743
4.397,25.8762
4.398,21.9185
4.399,16.893
4.4,11.0437
4.401,4.65505
4.402,-1.96197
4.403,-8.48479
4.404,-14.5951
4.405,-19.9944
4.406,-24.4186
4.407,-27.6507
4.408,-29.5322
4.409,-29.97
4.41,-28.9417
4.411,-26.4967
4.412,-22.7538
4.413,-17.8954
4.414,-12.1589
4.415,-5.82498
4.416,0.796112
4.417,7.3796
4.418,13.6022
4.419,19.1581
4.42,23.7738
4.421,27.2217
4.422,29.3314
4.423,29.9983
4.424,29.1884
4.425,26.9408
4.426,23.3652
4.427,18.637
4.428,12.9886
4.429,6.69799
4.43,0.0753981
4.431,-6.55239
4.432,-12.8579
4.433,-18.5293
4.434,-23.2856
4.435,-26.8909
4.436,-29.166
4.437,-29.9973
4.438,-29.3428
4.439,-27.2337
4.44,-23.7738
4.441,-19.1338
4.442,-13.5431
4.443,-7.27871
4.444,-0.651389
4.445,6.00977
4.446,12.3736
4.447,18.1234
4.448,22.9725
4.449,26.679
4.45,29.0575
4.451,29.9886
4.452,29.4248
4.453,27.3934
4.454,23.9946
4.455,19.3973
4.456,13.8302
4.457,7.57092
4.458,0.931772
4.459,-5.75543
4.46,-12.1562
4.461,-17.9498
