time (s),velocity (rpm)
2.3330000000,73.0419158936
2.3340000000,71.4254379272
2.3350000000,70.9676742554
2.3360000000,67.0623779297
2.3370000000,64.6018981934
2.3380000000,61.8195533752
2.3390000000,58.3934783936
2.3400000000,54.0018081665
2.3410000000,49.3669509888
2.3420000000,42.7150726318
2.3430000000,37.7798080444
2.3440000000,31.1493873596
2.3450000000,25.0625610352
2.3460000000,19.5264816284
2.3470000000,11.6944313049
2.3480000000,4.8851966858
2.3490000000,-0.3719329834
2.3500000000,-6.6804885864
2.3510000000,-12.2880935669
2.3520000000,-17.8098678589
2.3530000000,-24.3401527405
2.3540000000,-28.8748741150
2.3550000000,-34.7113609314
2.3560000000,-39.7753715515
2.3570000000,-47.3570823669
2.3580000000,-51.8345832825
2.3590000000,-53.9731979370
2.3600000000,-59.7453117371
2.3610000000,-62.7350807190
2.3620000000,-67.0051574707
2.3630000000,-70.3811645508
2.3640000000,-71.1321830750
2.3650000000,-73.7786293030
2.3660000000,-73.3923912048
2.3670000000,-74.9087333679
2.3680000000,-74.0218162537
2.3690000000,-71.9118118286
2.3700000000,-71.9761848450
2.3710000000,-69.9591636658
2.3720000000,-68.0637359619
2.3730000000,-65.1240348816
2.3740000000,-59.1945648193
2.3750000000,-56.4765930176
2.3760000000,-51.3768196106
2.3770000000,-47.1138954163
2.3780000000,-42.0427322388
2.3790000000,-33.6813926697
2.3800000000,-28.0165672302
2.3810000000,-20.8353996277
2.3820000000,-13.0748748779
2.3830000000,-7.2026252747
2.3840000000,-2.2244453430
2.3850000000,4.1913986206
2.3860000000,9.2625617981
2.3870000000,14.8558616638
2.3880000000,19.6337699890
2.3890000000,24.9624252319
2.3900000000,30.8561325073
2.3910000000,37.2719764709
2.3920000000,43.2515144348
2.3930000000,47.3785400391
2.3940000000,53.5726547241
2.3950000000,56.9915771484
2.3960000000,62.0627403259
2.3970000000,64.2728805542
2.3980000000,68.5858726501
2.3990000000,69.8804855347
2.4000000000,72.4768638611
2.4010000000,73.6355781555
2.4020000000,72.6556777954
2.4030000000,74.0146636963
2.4040000000,72.9417800903
2.4050000000,71.1536407471
2.4060000000,69.3225860596
2.4070000000,65.3314590454
2.4080000000,63.3144378662
2.4090000000,59.4949722290
2.4100000000,57.0631027222
2.4110000000,50.4040718079
2.4120000000,47.3642349243
2.4130000000,40.6193733215
2.4140000000,35.5410575867
2.4150000000,31.0850143433
2.4160000000,23.2243537903
2.4170000000,16.5224075317
2.4180000000,10.3139877319
2.4190000000,3.5548210144
2.4200000000,-2.9611587524
2.4210000000,-8.5401535034
2.4220000000,-14.3837928772
2.4230000000,-19.9556350708
2.4240000000,-27.3299217224
2.4250000000,-32.3867797852
2.4260000000,-38.6810302734
2.4270000000,-46.6847419739
2.4280000000,-50.8761405945
2.4290000000,-56.8270683289
2.4300000000,-61.3760948181
2.4310000000,-65.3958320618
2.4320000000,-68.8147544861
2.4330000000,-71.9761848450
2.4340000000,-72.7987289429
2.4350000000,-74.1505622864
2.4360000000,-75.2019882202
2.4370000000,-73.4496116638
2.4380000000,-74.5153427124
2.4390000000,-73.1706619263
2.4400000000,-71.1536407471
2.4410000000,-69.9090957642
2.4420000000,-63.9867782593
2.4430000000,-62.7064704895
2.4440000000,-55.5825233459
2.4450000000,-53.2364845276
2.4460000000,-46.2055206299
2.4470000000,-41.1343574524
2.4480000000,-35.0546836853
2.4490000000,-28.3956527710
2.4500000000,-21.4648246765
2.4510000000,-16.3292884827
2.4520000000,-10.3712081909
2.4530000000,-2.1243095398
2.4540000000,5.7435035706
2.4550000000,10.7002258301
2.4560000000,17.0445442200
2.4570000000,24.1756439209
2.4580000000,31.0349464417
2.4590000000,36.3206863403
2.4600000000,39.3891334534
2.4610000000,43.6806678772
2.4620000000,50.0893592834
2.4630000000,53.4510612488
2.4640000000,60.5893135071
2.4650000000,62.5061988831
2.4660000000,68.2353973389
2.4670000000,69.9377059937
2.4680000000,72.9632377625
2.4690000000,73.5139846802
2.4700000000,73.1134414673
2.4710000000,74.3937492371
2.4720000000,72.8416442871
2.4730000000,71.0964202881
2.4740000000,70.0163841248
2.4750000000,66.5688514709
2.4760000000,64.8665428162
2.4770000000,59.0729713440
2.4780000000,56.0903549194
2.4790000000,49.5243072510
2.4800000000,45.2113151550
2.4810000000,39.8540496826
2.4820000000,33.7600708008
2.4830000000,30.0121307373
2.4840000000,23.8537788391
2.4850000000,16.8514251709
2.4860000000,10.8003616333
2.4870000000,1.9240379333
2.4880000000,-6.6304206848
