time (s),velocity (rpm)
1.0520000000,18.6399478778
1.0530000000,18.9492070346
1.0540000000,19.2554405479
1.0550000000,19.5585852141
1.0560000000,19.8585781084
1.0570000000,20.1553565999
1.0580000000,20.4488583651
1.0590000000,20.7390214031
1.0600000000,21.0257840495
1.0610000000,21.3090849912
1.0620000000,21.5888632808
1.0630000000,21.8650583510
1.0640000000,22.1376100296
1.0650000000,22.4064585537
1.0660000000,22.6715445845
1.0670000000,22.9328092221
1.0680000000,23.1901940201
1.0690000000,23.4436410002
1.0700000000,23.6930926671
1.0710000000,23.9384920231
1.0720000000,24.1797825829
1.0730000000,24.4169083882
1.0740000000,24.6498140228
1.0750000000,24.8784446269
1.0760000000,25.1027459120
1.0770000000,25.3226641759
1.0780000000,25.5381463169
1.0790000000,25.7491398487
1.0800000000,25.9555929155
1.0810000000,26.1574543057
1.0820000000,26.3546734674
1.0830000000,26.5472005226
1.0840000000,26.7349862817
1.0850000000,26.9179822581
1.0860000000,27.0961406825
1.0870000000,27.2694145177
1.0880000000,27.4377574726
1.0890000000,27.6011240166
1.0900000000,27.7594693938
1.0910000000,27.9127496373
1.0920000000,28.0609215832
1.0930000000,28.2039428849
1.0940000000,28.3417720265
1.0950000000,28.4743683374
1.0960000000,28.6016920056
1.0970000000,28.7237040916
1.0980000000,28.8403665420
1.0990000000,28.9516422030
1.1000000000,29.0574948339
1.1010000000,29.1578891204
1.1020000000,29.2527906879
1.1030000000,29.3421661144
1.1040000000,29.4259829436
1.1050000000,29.5042096979
1.1060000000,29.5768158910
1.1070000000,29.6437720405
1.1080000000,29.7050496805
1.1090000000,29.7606213738
1.1100000000,29.8104607243
1.1110000000,29.8545423887
1.1120000000,29.8928420891
1.1130000000,29.9253366238
1.1140000000,29.9520038798
1.1150000000,29.9728228437
1.1160000000,29.9877736130
1.1170000000,29.9968374074
1.1180000000,29.9999965796
1.1190000000,29.9972346261
1.1200000000,29.9885361977
1.1210000000,29.9738871098
1.1220000000,29.9532743527
1.1230000000,29.9266861016
1.1240000000,29.8941117261
1.1250000000,29.8555418002
1.1260000000,29.8109681112
1.1270000000,29.7603836693
1.1280000000,29.7037827162
1.1290000000,29.6411607338
1.1300000000,29.5725144530
1.1310000000,29.4978418615
1.1320000000,29.4171422124
1.1330000000,29.3304160313
1.1340000000,29.2376651242
1.1350000000,29.1388925849
1.1360000000,29.0341028018
1.1370000000,28.9233014648
1.1380000000,28.8064955717
1.1390000000,28.6836934346
1.1400000000,28.5549046859
1.1410000000,28.4201402840
1.1420000000,28.2794125184
1.1430000000,28.1327350156
1.1440000000,27.9801227434
1.1450000000,27.8215920155
1.1460000000,27.6571604964
1.1470000000,27.4868472046
1.1480000000,27.3106725171
1.1490000000,27.1286581721
1.1500000000,26.9408272728
1.1510000000,26.7472042899
1.1520000000,26.5478150638
1.1530000000,26.3426868076
1.1540000000,26.1318481080
1.1550000000,25.9153289276
1.1560000000,25.6931606059
1.1570000000,25.4653758602
1.1580000000,25.2320087858
1.1590000000,24.9930948571
1.1600000000,24.7486709267
1.1610000000,24.4987752254
1.1620000000,24.2434473613
1.1630000000,23.9827283186
1.1640000000,23.7166604563
1.1650000000,23.4452875064
1.1660000000,23.1686545716
1.1670000000,22.8868081228
1.1680000000,22.5997959963
1.1690000000,22.3076673907
1.1700000000,22.0104728629
1.1710000000,21.7082643246
1.1720000000,21.4010950376
1.1730000000,21.0890196095
1.1740000000,20.7720939883
1.1750000000,20.4503754570
1.1760000000,20.1239226280
1.1770000000,19.7927954370
1.1780000000,19.4570551360
1.1790000000,19.1167642867
1.1800000000,18.7719867532
1.1810000000,18.4227876941
1.1820000000,18.0692335548
1.1830000000,17.7113920585
1.1840000000,17.3493321980
1.1850000000,16.9831242259
1.1860000000,16.6128396453
1.1870000000,16.2385511997
1.1880000000,15.8603328629
1.1890000000,15.4782598276
1.1900000000,15.0924084950
1.1910000000,14.7028564627
1.1920000000,14.3096825130
1.1930000000,13.9129666004
1.1940000000,13.5127898393
1.1950000000,13.1092344904
1.1960000000,12.7023839475
1.1970000000,12.2923227235
1.1980000000,11.8791364364
1.1990000000,11.4629117943
1.2000000000,11.0437365805
1.2010000000,10.6216996382
1.2020000000,10.1968908546
1.2030000000,9.7694011445
1.2040000000,9.3393224342
1.2050000000,8.9067476442
1.2060000000,8.4717706721
1.2070000000,8.0344863744
1.2080000000,7.5949905492
1.2090000000,7.1533799172
1.2100000000,6.7097521028
1.2110000000,6.2642056154
1.2120000000,5.8168398294
1.2130000000,5.3677549644
1.2140000000,4.9170520649
1.2150000000,4.4648329797
1.2160000000,4.0112003409
1.2170000000,3.5562575425
1.2180000000,3.1001087184
1.2190000000,2.6428587210
1.2200000000,2.1846130981
1.2210000000,1.7254780705
1.2220000000,1.2655605087
1.2230000000,0.8049679099
1.2240000000,0.3438083737
1.2250000000,-0.1178094217
1.2260000000,-0.5797762440
1.2270000000,-1.0419823315
1.2280000000,-1.5043174181
1.2290000000,-1.9666707587
1.2300000000,-2.4289311550
1.2310000000,-2.8909869812
1.2320000000,-3.3527262105
1.2330000000,-3.8140364416
1.2340000000,-4.2748049254
1.2350000000,-4.7349185924
1.2360000000,-5.1942640797
1.2370000000,-5.6527277591
1.2380000000,-6.1101957648
1.2390000000,-6.5665540215
1.2400000000,-7.0216882733
1.2410000000,-7.4754841117
1.2420000000,-7.9278270052
1.2430000000,-8.3786023280
1.2440000000,-8.8276953898
1.2450000000,-9.2749914651
1.2460000000,-9.7203758231
1.2470000000,-10.1637337577
