time (s),velocity (rpm)
1.6270000000,65.8321380615
1.6280000000,70.7244873047
1.6290000000,71.9904899597
1.6300000000,73.0991363525
1.6310000000,74.7370719910
1.6320000000,74.0218162537
1.6330000000,73.3208656311
1.6340000000,72.1979141235
1.6350000000,68.8648223877
1.6360000000,67.0981407166
1.6370000000,62.9925727844
1.6380000000,59.4449043274
1.6390000000,53.3580780029
1.6400000000,48.5444068909
1.6410000000,40.9626960754
1.6420000000,34.6183776855
1.6430000000,28.1739234924
1.6440000000,19.0901756287
1.6450000000,11.6872787476
1.6460000000,4.2986869812
1.6470000000,-3.1971931458
1.6480000000,-9.7775459290
1.6490000000,-16.5653228760
1.6500000000,-24.6405601501
1.6510000000,-31.3067436218
1.6520000000,-37.3220443726
1.6530000000,-43.9739227295
1.6540000000,-50.3396987915
1.6550000000,-55.7041168213
1.6560000000,-60.8396530151
1.6570000000,-64.8522377014
1.6580000000,-68.6931610107
1.6590000000,-71.8617439270
1.6600000000,-72.3838806152
1.6610000000,-75.2735137939
1.6620000000,-75.1304626465
1.6630000000,-74.6941566467
1.6640000000,-73.8501548767
1.6650000000,-70.8246231079
1.6660000000,-68.8362121582
1.6670000000,-64.7449493408
1.6680000000,-59.4878196716
1.6690000000,-55.0103187561
1.6700000000,-48.4514236450
1.6710000000,-42.3932075500
1.6720000000,-36.7927551270
1.6730000000,-28.0666351318
1.6740000000,-20.5779075623
1.6750000000,-13.2250785828
1.6760000000,-5.1999092102
1.6770000000,2.2172927856
1.6780000000,9.2625617981
1.6790000000,16.4794921875
1.6800000000,23.2028961182
1.6810000000,31.1708450317
1.6820000000,37.3864173889
1.6830000000,43.8809394836
1.6840000000,50.4541397095
1.6850000000,55.3750991821
1.6860000000,61.3975524902
1.6870000000,64.3587112427
1.6880000000,69.4584846497
1.6890000000,70.1737403870
1.6900000000,74.0504264832
1.6910000000,74.1505622864
1.6920000000,73.6641883850
1.6930000000,74.1147994995
1.6940000000,72.4053382874
1.6950000000,69.8947906494
1.6960000000,67.5344467163
1.6970000000,63.4574890137
1.6980000000,60.0743293762
1.6990000000,53.8730621338
1.7000000000,48.4085083008
1.7010000000,40.9412384033
1.7020000000,34.0247154236
1.7030000000,26.8936157227
1.7040000000,18.8899040222
1.7050000000,10.6716156006
1.7060000000,2.5033950806
1.7070000000,-4.9567222595
1.7080000000,-12.1092796326
1.7090000000,-19.6838378906
1.7100000000,-26.3929367065
1.7110000000,-33.3380699158
1.7120000000,-40.3618812561
1.7130000000,-47.7147102356
1.7140000000,-52.1492958069
1.7150000000,-59.2303276062
1.7160000000,-62.5777244568
1.7170000000,-67.6989555359
1.7180000000,-70.2738761902
1.7190000000,-73.1563568115
1.7200000000,-74.9802589417
1.7210000000,-74.4152069092
1.7220000000,-75.1447677612
1.7230000000,-74.7585296631
1.7240000000,-71.0892677307
1.7250000000,-69.7159767151
1.7260000000,-64.2013549805
1.7270000000,-60.8325004578
1.7280000000,-54.3665885925
1.7290000000,-49.4885444641
1.7300000000,-41.4133071899
1.7310000000,-35.2263450623
1.7320000000,-28.4600257874
1.7330000000,-18.9399719238
1.7340000000,-11.0149383545
1.7350000000,-3.7121772766
1.7360000000,3.9410591125
1.7370000000,10.6859207153
1.7380000000,18.5751914978
1.7390000000,27.3156166077
1.7400000000,33.6384773254
1.7410000000,39.6537780762
1.7420000000,47.6074218750
1.7430000000,53.1435012817
1.7440000000,58.4363937378
1.7450000000,63.2429122925
1.7460000000,67.6631927490
1.7470000000,70.1022148132
1.7480000000,73.2994079590
1.7490000000,73.6498832703
1.7500000000,74.7513771057
1.7510000000,74.2721557617
1.7520000000,71.7473030090
1.7530000000,71.0320472717
1.7540000000,67.7990913391
1.7550000000,64.4588470459
1.7560000000,59.7167015076
1.7570000000,54.1520118713
1.7580000000,47.6574897766
1.7590000000,41.1415100098
1.7600000000,33.0519676208
1.7610000000,25.3629684448
1.7620000000,18.2962417603
1.7630000000,9.5844268799
1.7640000000,0.7796287537
1.7650000000,-7.0452690125
1.7660000000,-14.7342681885
1.7670000000,-21.2216377258
1.7680000000,-28.8033485413
1.7690000000,-36.1919403076
1.7700000000,-44.6748733521
1.7710000000,-49.2811203003
1.7720000000,-56.6411018372
1.7730000000,-60.2531433105
1.7740000000,-66.3542747498
1.7750000000,-68.5429573059
1.7760000000,-72.8058815002
1.7770000000,-74.1219520569
1.7780000000,-74.7585296631
1.7790000000,-75.7670402527
1.7800000000,-74.2363929749
1.7810000000,-72.4983215332
1.7820000000,-70.3597068787
1.7830000000,-64.8021697998
1.7840000000,-61.7051124573
1.7850000000,-54.4381141663
1.7860000000,-50.1751899719
1.7870000000,-41.3703918457
1.7880000000,-34.8901748657
1.7890000000,-27.7733802795
1.7900000000,-18.8398361206
1.7910000000,-10.1709365845
1.7920000000,-2.1171569824
1.7930000000,5.6791305542
1.7940000000,12.6957893372
1.7950000000,21.2216377258
1.7960000000,28.3312797546
1.7970000000,35.1977348328
1.7980000000,41.8710708618
1.7990000000,49.8962402344
1.8000000000,54.7814369202
1.8010000000,61.0470771790
1.8020000000,65.3028488159
1.8030000000,69.6301460266
1.8040000000,72.1907615662
1.8050000000,73.1277465820
1.8060000000,75.1662254333
1.8070000000,74.0718841553
1.8080000000,72.9560852051
1.8090000000,71.8617439270
1.8100000000,68.0637359619
1.8110000000,65.7320022583
1.8120000000,60.3246688843
1.8130000000,55.9544563293
1.8140000000,48.7804412842
1.8150000000,42.9582595825
1.8160000000,33.7028503418
1.8170000000,26.1926651001
1.8180000000,17.4593925476
1.8190000000,9.6487998962
1.8200000000,1.0442733765
1.8210000000,-7.2169303894
1.8220000000,-14.2192840576
1.8230000000,-22.4661827087
1.8240000000,-30.0765037537
1.8250000000,-38.8526916504
1.8260000000,-44.7821617126
1.8270000000,-50.9548187256
1.8280000000,-57.7855110168
1.8290000000,-62.6349449158
1.8300000000,-66.7977333069
1.8310000000,-71.2180137634
1.8320000000,-72.4625587463
1.8330000000,-75.5810737610
1.8340000000,-74.9659538269
1.8350000000,-74.9158859253
1.8360000000,-74.0790367126
1.8370000000,-70.9390640259
1.8380000000,-67.9922103882
1.8390000000,-62.3488426208
1.8400000000,-57.8498840332
1.8410000000,-51.0764122009
1.8420000000,-45.0682640076
1.8430000000,-36.1561775208
1.8440000000,-28.9034843445
1.8450000000,-21.4433670044
1.8460000000,-12.5312805176
1.8470000000,-2.9110908508
1.8480000000,5.3143501282
1.8490000000,13.1821632385
1.8500000000,20.6851959229
1.8510000000,27.7447700500
1.8520000000,35.4695320129
1.8530000000,44.2385673523
1.8540000000,49.8676300049
1.8550000000,56.1046600342
1.8560000000,61.7051124573
1.8570000000,66.4615631104
1.8580000000,69.3869590759
1.8590000000,73.2493400574
1.8600000000,73.1992721558
1.8610000000,75.5095481873
1.8620000000,74.3150711060
1.8630000000,71.9332695007
1.8640000000,70.8246231079
1.8650000000,67.3985481262
1.8660000000,63.9867782593
1.8670000000,57.9929351807
1.8680000000,52.2708892822
1.8690000000,44.2457199097
1.8700000000,38.6524200439
1.8710000000,28.5387039185
1.8720000000,20.7424163818
1.8730000000,12.0878219604
1.8740000000,3.1828880310
1.8750000000,-5.5503845215
1.8760000000,-12.8960609436
1.8770000000,-21.2359428406
1.8780000000,-28.8677215576
1.8790000000,-38.2375717163
1.8800000000,-43.6949729919
1.8810000000,-50.9047508240
1.8820000000,-57.1131706238
1.8830000000,-63.0927085876
1.8840000000,-66.8048858643
1.8850000000,-71.6614723206
1.8860000000,-72.1478462219
1.8870000000,-75.7598876953
1.8880000000,-75.8600234985
1.8890000000,-74.0218162537
1.8900000000,-73.8358497620
1.8910000000,-70.2381134033
1.8920000000,-66.9050216675
1.8930000000,-61.4476203918
1.8940000000,-55.6182861328
1.8950000000,-48.7732887268
1.8960000000,-42.1643257141
1.8970000000,-33.3666801453
1.8980000000,-25.3057479858
1.8990000000,-17.0516967773
1.9000000000,-8.0680847168
1.9010000000,1.0585784912
1.9020000000,9.2697143555
1.9030000000,17.3807144165
1.9040000000,25.0911712646
1.9050000000,32.9375267029
1.9060000000,41.6064262390
1.9070000000,48.3727455139
1.9080000000,54.1663169861
1.9090000000,60.6536865234
1.9100000000,65.6390190125
1.9110000000,68.9578056335
1.9120000000,73.0347633362
1.9130000000,72.6056098938
1.9140000000,75.9387016296
1.9150000000,74.3865966797
1.9160000000,72.3624229431
1.9170000000,70.7244873047
1.9180000000,67.0480728149
1.9190000000,64.3730163574
1.9200000000,57.3635101318
1.9210000000,51.8774986267
1.9220000000,43.5590744019
1.9230000000,37.3363494873
1.9240000000,27.3299217224
1.9250000000,18.7397003174
1.9260000000,9.8848342896
1.9270000000,1.0371208191
1.9280000000,-7.3099136353
1.9290000000,-15.7856941223
1.9300000000,-23.6749649048
1.9310000000,-33.3023071289
1.9320000000,-39.7253036499
1.9330000000,-46.7920303345
1.9340000000,-54.7528266907
1.9350000000,-59.4592094421
1.9360000000,-65.6032562256
1.9370000000,-69.1008567810
1.9380000000,-72.8845596313
1.9390000000,-74.9230384827
1.9400000000,-74.4366645813
1.9410000000,-75.6669044495
1.9420000000,-74.9444961548
1.9430000000,-70.7387924194
1.9440000000,-68.4356689453
1.9450000000,-62.0555877686
1.9460000000,-57.8856468201
1.9470000000,-49.3097305298
1.9480000000,-43.9739227295
1.9490000000,-34.0747833252
1.9500000000,-26.2856483459
1.9510000000,-17.2448158264
1.9520000000,-8.4686279297
1.9530000000,0.8940696716
1.9540000000,9.4413757324
1.9550000000,17.2305107117
1.9560000000,26.1497497559
1.9570000000,33.6313247681
1.9580000000,43.2085990906
1.9590000000,48.7446784973
1.9600000000,56.1618804932
1.9610000000,61.3331794739
1.9620000000,66.8764114380
1.9630000000,69.2582130432
1.9640000000,73.9002227783
1.9650000000,74.5797157288
1.9660000000,74.3937492371
1.9670000000,74.0003585815
1.9680000000,72.2336769104
1.9690000000,69.6229934692
1.9700000000,65.7963752747
1.9710000000,60.7180595398
1.9720000000,54.9745559692
1.9730000000,47.7576255798
1.9740000000,39.0100479126
1.9750000000,32.5083732605
1.9760000000,22.1157073975
1.9770000000,12.9818916321
1.9780000000,3.8909912109
1.9790000000,-5.1140785217
1.9800000000,-12.8960609436
1.9810000000,-21.9583511353
1.9820000000,-31.5713882446
1.9830000000,-37.9085540771
1.9840000000,-45.7906723022
1.9850000000,-53.5082817078
1.9860000000,-59.1373443604
1.9870000000,-65.1741027832
1.9880000000,-68.8576698303
1.9890000000,-72.6771354675
1.9900000000,-75.0446319580
1.9910000000,-74.7513771057
1.9920000000,-75.4523277283
1.9930000000,-74.7942924500
1.9940000000,-70.5170631409
1.9950000000,-68.2210922241
1.9960000000,-61.2616539001
1.9970000000,-56.6983222961
1.9980000000,-48.1295585632
1.9990000000,-42.3502922058
2.0000000000,-32.1793556213
2.0010000000,-23.5891342163
2.0020000000,-14.5983695984
2.0030000000,-5.3071975708
2.0040000000,4.0555000305
2.0050000000,12.3596191406
2.0060000000,21.1644172668
2.0070000000,29.0966033936
2.0080000000,38.8097763062
2.0090000000,45.8192825317
2.0100000000,52.4353981018
2.0110000000,58.8798522949
2.0120000000,65.0310516357
2.0130000000,68.2997703552
2.0140000000,72.9632377625
2.0150000000,72.7415084839
2.0160000000,75.8385658264
2.0170000000,74.6297836304
2.0180000000,72.1263885498
2.0190000000,70.7101821899
2.0200000000,66.4544105530
2.0210000000,62.7350807190
2.0220000000,55.8042526245
2.0230000000,49.0021705627
2.0240000000,40.9913063049
2.0250000000,32.6514244080
2.0260000000,23.8394737244
2.0270000000,13.3323669434
2.0280000000,3.9267539978
2.0290000000,-4.9638748169
2.0300000000,-13.4611129761
2.0310000000,-23.1385231018
2.0320000000,-31.1708450317
2.0330000000,-38.5093688965
2.0340000000,-47.5859642029
2.0350000000,-53.8229942322
2.0360000000,-60.5750083923
2.0370000000,-65.9465789795
2.0380000000,-70.4312324524
2.0390000000,-72.2765922546
2.0400000000,-75.6454467773
2.0410000000,-75.4451751709
2.0420000000,-74.6083259583
2.0430000000,-73.7571716309
2.0440000000,-70.0306892395
2.0450000000,-65.3100013733
2.0460000000,-59.8168373108
2.0470000000,-53.3938407898
2.0480000000,-44.8608398438
2.0490000000,-38.2733345032
2.0500000000,-27.8663635254
2.0510000000,-18.5394287109
2.0520000000,-9.4056129456
2.0530000000,0.1215934753
2.0540000000,9.1481208801
2.0550000000,17.6525115967
2.0560000000,26.7362594604
2.0570000000,36.3993644714
2.0580000000,43.0369377136
2.0590000000,50.9262084961
2.0600000000,57.6782226563
2.0610000000,63.4145736694
2.0620000000,68.5000419617
2.0630000000,72.1049308777
2.0640000000,73.0633735657
2.0650000000,75.1876831055
2.0660000000,75.0517845154
2.0670000000,72.7415084839
2.0680000000,70.8031654358
2.0690000000,65.9251213074
2.0700000000,63.1070137024
2.0710000000,55.1748275757
2.0720000000,49.4098663330
2.0730000000,39.6752357483
2.0740000000,31.5356254578
2.0750000000,23.0598449707
2.0760000000,12.3453140259
2.0770000000,2.2029876709
2.0780000000,-7.0166587830
2.0790000000,-15.6641006470
2.0800000000,-25.3915786743
2.0810000000,-32.6442718506
2.0820000000,-41.4419174194
2.0830000000,-50.0750541687
2.0840000000,-55.8614730835
2.0850000000,-63.4002685547
2.0860000000,-66.5187835693
2.0870000000,-71.9976425171
2.0880000000,-74.4795799255
2.0890000000,-74.9659538269
2.0900000000,-76.0316848755
2.0910000000,-73.9789009094
2.0920000000,-71.9976425171
2.0930000000,-68.3426856995
2.0940000000,-61.3975524902
2.0950000000,-56.5981864929
2.0960000000,-47.7218627930
2.0970000000,-40.3833389282
2.0980000000,-31.6429138184
2.0990000000,-21.0928916931
2.1000000000,-11.8947029114
2.1010000000,-2.3889541626
2.1020000000,7.2598457336
2.1030000000,15.7642364502
2.1040000000,25.1197814941
2.1050000000,35.1548194885
2.1060000000,42.4361228943
2.1070000000,49.9606132507
2.1080000000,57.4493408203
2.1090000000,63.1999969482
2.1100000000,67.6703453064
2.1110000000,72.4625587463
2.1120000000,72.9060173035
2.1130000000,75.7384300232
2.1140000000,74.5296478271
2.1150000000,72.5984573364
2.1160000000,70.6887245178
2.1170000000,65.6390190125
2.1180000000,62.0126724243
2.1190000000,54.2163848877
2.1200000000,47.8148460388
2.1210000000,38.3377075195
2.1220000000,28.8105010986
2.1230000000,20.4992294312
2.1240000000,9.5486640930
2.1250000000,-0.5578994751
2.1260000000,-9.7846984863
2.1270000000,-19.3977355957
2.1280000000,-27.4586677551
2.1290000000,-36.7426872253
2.1300000000,-45.7334518433
2.1310000000,-52.2994995117
2.1320000000,-59.5021247864
2.1330000000,-65.2527809143
2.1340000000,-70.3024864197
2.1350000000,-71.8832015991
2.1360000000,-75.6740570068
2.1370000000,-76.0602951050
2.1380000000,-74.5224952698
2.1390000000,-73.4639167786
2.1400000000,-68.6073303223
2.1410000000,-64.8522377014
2.1420000000,-57.8212738037
2.1430000000,-50.6329536438
2.1440000000,-42.0069694519
2.1450000000,-34.3179702759
2.1460000000,-23.6177444458
2.1470000000,-13.5254859924
2.1480000000,-3.6764144897
2.1490000000,5.7649612427
2.1500000000,14.8057937622
2.1510000000,24.8050689697
2.1520000000,34.2035293579
2.1530000000,41.6135787964
2.1540000000,50.1537322998
2.1550000000,57.1417808533
2.1560000000,63.5719299316
2.1570000000,67.5773620605
2.1580000000,72.5626945496
2.1590000000,73.0705261230
2.1600000000,76.0674476624
2.1610000000,74.5797157288
2.1620000000,71.8259811401
2.1630000000,70.1808929443
2.1640000000,65.3958320618
2.1650000000,60.3890419006
2.1660000000,52.5140762329
2.1670000000,45.5760955811
2.1680000000,36.0488891602
2.1690000000,25.9637832642
2.1700000000,16.9372558594
2.1710000000,6.2942504883
2.1720000000,-4.3201446533
2.1730000000,-13.6184692383
2.1740000000,-22.1300125122
2.1750000000,-32.1078300476
2.1760000000,-40.4191017151
2.1770000000,-49.3454933167
2.1780000000,-55.8114051819
2.1790000000,-63.2786750793
2.1800000000,-67.1982765198
2.1810000000,-72.1549987793
2.1820000000,-74.9087333679
2.1830000000,-74.9659538269
2.1840000000,-75.6382942200
2.1850000000,-74.4152069092
2.1860000000,-69.9806213379
2.1870000000,-66.8978691101
2.1880000000,-59.0443611145
2.1890000000,-53.4653663635
2.1900000000,-44.0025329590
2.1910000000,-35.7556343079
2.1920000000,-26.4644622803
2.1930000000,-15.0060653687
2.1940000000,-5.1999092102
2.1950000000,4.7564506531
2.1960000000,13.6685371399
2.1970000000,24.6047973633
2.1980000000,33.0591201782
2.1990000000,41.1343574524
2.2000000000,50.2109527588
2.2010000000,56.9486618042
2.2020000000,63.8866424561
2.2030000000,67.6846504211
2.2040000000,72.4625587463
2.2050000000,73.9145278931
2.2060000000,75.5667686462
2.2070000000,74.6870040894
2.2080000000,71.4969635010
2.2090000000,69.8375701904
2.2100000000,64.9309158325
2.2110000000,59.1444969177
2.2120000000,50.6401062012
2.2130000000,43.7951087952
2.2140000000,33.8315963745
2.2150000000,22.9024887085
2.2160000000,13.6113166809
2.2170000000,3.1328201294
2.2180000000,-7.3099136353
2.2190000000,-15.6354904175
2.2200000000,-25.8064270020
2.2210000000,-35.4337692261
2.2220000000,-45.2542304993
2.2230000000,-51.2266159058
2.2240000000,-59.8740577698
2.2250000000,-64.5232200623
2.2260000000,-70.7530975342
2.2270000000,-72.5269317627
2.2280000000,-75.4952430725
2.2290000000,-76.4179229736
2.2300000000,-73.8787651062
2.2310000000,-72.8702545166
2.2320000000,-67.7990913391
2.2330000000,-62.7279281616
2.2340000000,-55.4823875427
2.2350000000,-46.5202331543
2.2360000000,-38.2304191589
2.2370000000,-29.2682647705
2.2380000000,-18.9900398254
2.2390000000,-7.6389312744
2.2400000000,2.2602081299
2.2410000000,11.7588043213
2.2420000000,22.4876403809
2.2430000000,31.3210487366
2.2440000000,39.9041175842
2.2450000000,49.2525100708
2.2460000000,56.4122200012
2.2470000000,63.2929801941
2.2480000000,67.8777694702
2.2490000000,72.0620155334
2.2500000000,73.8573074341
2.2510000000,75.6168365479
2.2520000000,75.0088691711
2.2530000000,71.2108612061
2.2540000000,69.5157051086
2.2550000000,64.4516944885
2.2560000000,58.2218170166
2.2570000000,49.6673583984
2.2580000000,42.9797172546
2.2590000000,31.5570831299
2.2600000000,21.2144851685
2.2610000000,11.0292434692
2.2620000000,0.8368492126
2.2630000000,-8.8620185852
2.2640000000,-18.7110900879
2.2650000000,-29.2038917542
2.2660000000,-38.8240814209
2.2670000000,-47.2211837769
2.2680000000,-54.3451309204
2.2690000000,-62.1914863586
2.2700000000,-67.1195983887
2.2710000000,-71.8617439270
2.2720000000,-74.7299194336
2.2730000000,-75.0160217285
2.2740000000,-75.3951072693
2.2750000000,-74.4724273682
2.2760000000,-69.4656372070
2.2770000000,-65.9179687500
2.2780000000,-57.6996803284
2.2790000000,-51.9204139709
2.2800000000,-41.1343574524
2.2810000000,-32.2437286377
2.2820000000,-22.8238105774
2.2830000000,-11.8732452393
2.2840000000,-0.4291534424
2.2850000000,9.9277496338
2.2860000000,19.8698043823
2.2870000000,28.9249420166
2.2880000000,37.7726554871
2.2890000000,48.1081008911
2.2900000000,55.1962852478
2.2910000000,61.7551803589
2.2920000000,67.2483444214
2.2930000000,71.8975067139
2.2940000000,73.2493400574
2.2950000000,76.1675834656
2.2960000000,74.7656822205
2.2970000000,71.6543197632
2.2980000000,69.4942474365
2.2990000000,64.1655921936
2.3000000000,58.4006309509
2.3010000000,49.4885444641
2.3020000000,42.4861907959
2.3030000000,30.5843353271
2.3040000000,20.5779075623
2.3050000000,10.0421905518
2.3060000000,-0.5578994751
2.3070000000,-10.6215476990
2.3080000000,-20.6708908081
2.3090000000,-30.5986404419
2.3100000000,-41.6207313538
2.3110000000,-48.3655929565
2.3120000000,-56.9415092468
2.3130000000,-63.4789466858
2.3140000000,-69.5443153381
2.3150000000,-71.8760490417
2.3160000000,-75.3450393677
2.3170000000,-76.5109062195
2.3180000000,-73.9216804504
2.3190000000,-73.0776786804
2.3200000000,-67.2411918640
2.3210000000,-62.4561309814
2.3220000000,-54.1877746582
2.3230000000,-46.7848777771
2.3240000000,-36.3135337830
2.3250000000,-26.4358520508
2.3260000000,-16.1004066467
2.3270000000,-4.8494338989
2.3280000000,6.6089630127
2.3290000000,16.3006782532
2.3300000000,26.0567665100
2.3310000000,35.3407859802
2.3320000000,45.6333160400
2.3330000000,53.3008575439
2.3340000000,60.2388381958
2.3350000000,66.0753250122
2.3360000000,71.2323188782
2.3370000000,72.5626945496
2.3380000000,76.2248039246
2.3390000000,74.8729705811
2.3400000000,72.3695755005
2.3410000000,69.9520111084
2.3420000000,64.4230842590
2.3430000000,58.9656829834
2.3440000000,50.0249862671
2.3450000000,42.2000885010
