time (s),velocity (rpm)
4.1340000000,21.7231941417
4.1350000000,3.9014062071
4.1360000000,-14.1864968692
4.1370000000,-31.3258747926
4.1380000000,-46.3643678609
4.1390000000,-58.2894731574
4.1400000000,-66.2968813496
4.1410000000,-69.8449508778
4.1420000000,-68.6916152462
4.1430000000,-62.9111909112
4.1440000000,-52.8898999492
4.1450000000,-39.3003531896
4.1460000000,-23.0566595867
4.1470000000,-5.2531403739
4.1480000000,12.9092570830
4.1490000000,30.2039070790
4.1500000000,45.4613633831
4.1510000000,57.6485292951
4.1520000000,65.9387742076
4.1530000000,69.7682270178
4.1540000000,68.8743979584
4.1550000000,63.3144657009
4.1560000000,53.4619366552
4.1570000000,39.9818460750
4.1580000000,23.7861270121
4.1590000000,5.9721244496
4.1600000000,-12.2516141283
4.1610000000,-29.6472631081
4.1620000000,-45.0318094182
4.1630000000,-57.3575962757
4.1640000000,-65.7838303759
4.1650000000,-69.7341610050
4.1660000000,-68.9363729831
4.1670000000,-63.4414418271
4.1680000000,-53.6205979324
4.1690000000,-40.1405422838
4.1700000000,-23.9184475524
4.1710000000,-6.0597635810
4.1720000000,12.2169698611
4.1730000000,29.6631992623
4.1740000000,45.0856635241
4.1750000000,57.4281010468
4.1760000000,65.8437569414
4.1770000000,69.7537020933
4.1780000000,68.8869322293
4.1790000000,63.2994513017
4.1800000000,53.3709757708
4.1810000000,39.7794272845
4.1820000000,23.4549061433
4.1830000000,5.5162520655
4.1840000000,-12.8054954635
4.1850000000,-30.2515112824
4.1860000000,-45.6216895110
4.1870000000,-57.8572940860
4.1880000000,-66.1140565038
4.1890000000,-69.8206625824
4.1900000000,-68.7185609982
4.1910000000,-62.8803011621
4.1920000000,-52.7050799149
4.1930000000,-38.8917447894
4.1940000000,-22.3910583280
4.1950000000,-4.3404656319
4.1960000000,14.0141738893
4.1970000000,31.4045148111
4.1980000000,46.6273919933
4.1990000000,58.6281643579
4.2000000000,66.5739561407
4.2010000000,69.9116974209
4.2020000000,68.4069031977
4.2030000000,62.1604529119
4.2040000000,51.6021495435
4.2050000000,37.4614447328
4.2060000000,20.7173025833
4.2070000000,2.5306296394
4.2080000000,-15.8360796194
4.2090000000,-33.1063294407
4.2100000000,-48.0783692581
4.2110000000,-59.7089282356
4.2120000000,-67.1860961125
4.2130000000,-69.9862465299
4.2140000000,-67.9109952324
4.2150000000,-61.1015650112
4.2160000000,-50.0294969264
4.2170000000,-35.4642945566
4.2180000000,-18.4202001109
4.2190000000,-0.0857654580
4.2200000000,18.2589054403
4.2210000000,35.3314893884
4.2220000000,49.9371212956
4.2230000000,61.0521419865
4.2240000000,67.8960383670
4.2250000000,69.9865068337
4.2260000000,67.1737378953
4.2270000000,59.6514647428
4.2280000000,47.9439407322
4.2290000000,32.8696972913
4.2300000000,15.4845664953
4.2310000000,-2.9920834549
4.2320000000,-21.2627599047
4.2330000000,-38.0429300745
4.2340000000,-52.1513863042
4.2350000000,-62.5935315450
4.2360000000,-68.6317034403
4.2370000000,-69.8375503262
4.2380000000,-66.1227220400
4.2390000000,-57.7456558666
4.2400000000,-45.2939173099
4.2410000000,-29.6432787769
4.2420000000,-11.8963651991
4.2430000000,6.6948524850
4.2440000000,24.8172805834
4.2450000000,41.1894329981
